GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20
1500000US360610146012,360610146012,"Block Group 2, Census Tract 146.01, New York County, New York",188,101,144,84,25,26,0,11,18,27,7,17,119,86,44,60,44,60,0,11,0,11,0,11,0,11,44,60,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610146013,360610146013,"Block Group 3, Census Tract 146.01, New York County, New York",148,102,105,83,6,16,0,11,0,11,6,16,99,80,43,53,0,11,0,11,0,11,0,11,0,11,0,11,43,53,43,53,0,11,0,11,43,53,0,11
1500000US360610146014,360610146014,"Block Group 4, Census Tract 146.01, New York County, New York",261,108,247,105,91,65,27,31,52,60,12,24,156,89,14,22,0,11,0,11,0,11,0,11,0,11,0,11,14,22,0,11,0,11,0,11,0,11,14,22
1500000US360610146021,360610146021,"Block Group 1, Census Tract 146.02, New York County, New York",265,104,239,102,67,50,0,11,42,47,25,40,172,93,26,41,0,11,0,11,0,11,0,11,0,11,0,11,26,41,26,41,26,41,0,11,0,11,0,11
1500000US360610146022,360610146022,"Block Group 2, Census Tract 146.02, New York County, New York",405,151,381,154,180,120,99,123,0,11,81,59,201,116,24,38,0,11,0,11,0,11,0,11,0,11,0,11,24,38,24,38,0,11,0,11,24,38,0,11
1500000US360610146023,360610146023,"Block Group 3, Census Tract 146.02, New York County, New York",208,151,59,50,0,11,0,11,0,11,0,11,59,50,149,145,59,90,59,90,0,11,0,11,59,90,0,11,90,117,0,11,0,11,0,11,0,11,90,117
1500000US360610146024,360610146024,"Block Group 4, Census Tract 146.02, New York County, New York",124,86,100,76,16,28,0,11,0,11,16,28,84,70,24,39,0,11,0,11,0,11,0,11,0,11,0,11,24,39,24,39,0,11,0,11,24,39,0,11
1500000US360610146025,360610146025,"Block Group 5, Census Tract 146.02, New York County, New York",204,123,191,124,71,68,0,11,0,11,71,68,120,95,13,21,0,11,0,11,0,11,0,11,0,11,0,11,13,21,13,21,0,11,0,11,13,21,0,11
1500000US360610146026,360610146026,"Block Group 6, Census Tract 146.02, New York County, New York",265,156,265,156,107,75,69,66,0,11,38,48,158,137,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610147001,360610147001,"Block Group 1, Census Tract 147, New York County, New York",778,105,722,105,322,82,249,75,30,37,43,32,400,104,56,31,8,13,8,13,8,13,0,11,0,11,0,11,48,29,20,21,0,11,0,11,20,21,28,23
1500000US360610148011,360610148011,"Block Group 1, Census Tract 148.01, New York County, New York",311,72,252,63,110,43,18,20,25,27,67,38,142,52,59,39,10,17,0,11,0,11,0,11,0,11,10,17,49,38,25,27,13,19,0,11,12,18,24,23
1500000US360610148012,360610148012,"Block Group 2, Census Tract 148.01, New York County, New York",496,91,475,92,202,66,104,54,23,25,75,47,273,72,21,24,0,11,0,11,0,11,0,11,0,11,0,11,21,24,11,17,0,11,0,11,11,17,10,16
1500000US360610148021,360610148021,"Block Group 1, Census Tract 148.02, New York County, New York",271,94,238,92,112,73,36,43,0,11,76,64,126,76,33,36,0,11,0,11,0,11,0,11,0,11,0,11,33,36,0,11,0,11,0,11,0,11,33,36
1500000US360610148022,360610148022,"Block Group 2, Census Tract 148.02, New York County, New York",306,109,211,86,114,64,34,37,0,11,80,62,97,60,95,93,0,11,0,11,0,11,0,11,0,11,0,11,95,93,24,34,0,11,24,34,0,11,71,82
1500000US360610148023,360610148023,"Block Group 3, Census Tract 148.02, New York County, New York",344,133,253,103,122,90,0,11,43,50,79,80,131,66,91,77,0,11,0,11,0,11,0,11,0,11,0,11,91,77,40,63,40,63,0,11,0,11,51,43
1500000US360610148024,360610148024,"Block Group 4, Census Tract 148.02, New York County, New York",314,96,314,96,143,68,14,25,64,60,65,53,171,80,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610148025,360610148025,"Block Group 5, Census Tract 148.02, New York County, New York",229,82,198,83,135,72,15,25,14,23,106,69,63,52,31,39,0,11,0,11,0,11,0,11,0,11,0,11,31,39,31,39,0,11,18,28,13,25,0,11
1500000US360610149001,360610149001,"Block Group 1, Census Tract 149, New York County, New York",258,111,237,103,65,64,32,35,0,11,33,52,172,96,21,35,0,11,0,11,0,11,0,11,0,11,0,11,21,35,21,35,0,11,0,11,21,35,0,11
1500000US360610149002,360610149002,"Block Group 2, Census Tract 149, New York County, New York",309,120,271,117,95,91,25,29,0,11,70,88,176,82,38,31,0,11,0,11,0,11,0,11,0,11,0,11,38,31,16,26,0,11,0,11,16,26,22,30
1500000US360610149003,360610149003,"Block Group 3, Census Tract 149, New York County, New York",330,173,330,173,80,77,39,63,22,32,19,32,250,159,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610149004,360610149004,"Block Group 4, Census Tract 149, New York County, New York",112,80,112,80,56,62,0,11,30,46,26,41,56,48,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610149005,360610149005,"Block Group 5, Census Tract 149, New York County, New York",442,153,272,143,77,81,77,81,0,11,0,11,195,121,170,102,104,84,90,90,0,11,0,11,90,90,14,22,66,64,52,61,35,55,0,11,17,28,14,23
1500000US360610150011,360610150011,"Block Group 1, Census Tract 150.01, New York County, New York",217,72,202,68,100,56,0,11,0,11,100,56,102,48,15,19,6,13,0,11,0,11,0,11,0,11,6,13,9,14,0,11,0,11,0,11,0,11,9,14
1500000US360610150012,360610150012,"Block Group 2, Census Tract 150.01, New York County, New York",270,63,233,59,105,41,16,19,0,11,89,40,128,48,37,30,11,17,11,17,0,11,11,17,0,11,0,11,26,25,18,22,0,11,0,11,18,22,8,13
1500000US360610150021,360610150021,"Block Group 1, Census Tract 150.02, New York County, New York",559,156,517,153,221,114,71,73,0,11,150,89,296,98,42,49,15,23,0,11,0,11,0,11,0,11,15,23,27,44,27,44,0,11,0,11,27,44,0,11
1500000US360610150022,360610150022,"Block Group 2, Census Tract 150.02, New York County, New York",427,100,427,100,213,74,0,11,144,87,69,73,214,75,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610150023,360610150023,"Block Group 3, Census Tract 150.02, New York County, New York",250,83,217,80,54,49,0,11,0,11,54,49,163,67,33,27,0,11,0,11,0,11,0,11,0,11,0,11,33,27,16,24,16,24,0,11,0,11,17,28
1500000US360610150024,360610150024,"Block Group 4, Census Tract 150.02, New York County, New York",237,101,195,88,96,88,18,27,47,74,31,39,99,53,42,66,0,11,0,11,0,11,0,11,0,11,0,11,42,66,0,11,0,11,0,11,0,11,42,66
1500000US360610151000,360610151000,"Block Group 0, Census Tract 151, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610151001,360610151001,"Block Group 1, Census Tract 151, New York County, New York",177,127,0,11,0,11,0,11,0,11,0,11,0,11,177,127,19,32,0,11,0,11,0,11,0,11,19,32,158,125,46,73,0,11,0,11,46,73,112,125
1500000US360610151002,360610151002,"Block Group 2, Census Tract 151, New York County, New York",358,134,58,78,0,11,0,11,0,11,0,11,58,78,300,136,0,11,0,11,0,11,0,11,0,11,0,11,300,136,55,66,0,11,16,41,39,53,245,139
1500000US360610151003,360610151003,"Block Group 3, Census Tract 151, New York County, New York",81,85,28,38,0,11,0,11,0,11,0,11,28,38,53,89,53,89,0,11,0,11,0,11,0,11,53,89,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610151004,360610151004,"Block Group 4, Census Tract 151, New York County, New York",819,283,716,271,393,162,224,141,48,61,121,112,323,219,103,90,43,52,28,44,0,11,0,11,28,44,15,26,60,72,41,66,0,11,0,11,41,66,19,31
1500000US360610152000,360610152000,"Block Group 0, Census Tract 152, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610152001,360610152001,"Block Group 1, Census Tract 152, New York County, New York",340,150,141,108,15,29,15,29,0,11,0,11,126,104,199,126,31,40,0,11,0,11,0,11,0,11,31,40,168,128,68,81,0,11,0,11,68,81,100,91
1500000US360610152002,360610152002,"Block Group 2, Census Tract 152, New York County, New York",257,114,165,85,94,67,27,32,15,24,52,55,71,53,92,80,16,27,0,11,0,11,0,11,0,11,16,27,76,75,40,55,0,11,0,11,40,55,36,45
1500000US360610152003,360610152003,"Block Group 3, Census Tract 152, New York County, New York",341,104,292,104,209,90,179,91,18,28,12,19,83,46,49,45,10,20,0,11,0,11,0,11,0,11,10,20,39,41,31,39,0,11,15,27,16,26,8,13
1500000US360610152004,360610152004,"Block Group 4, Census Tract 152, New York County, New York",213,85,173,78,77,60,0,11,48,51,29,38,96,61,40,44,16,25,0,11,0,11,0,11,0,11,16,25,24,38,0,11,0,11,0,11,0,11,24,38
1500000US360610152005,360610152005,"Block Group 5, Census Tract 152, New York County, New York",203,77,171,71,92,57,44,42,14,24,34,37,79,61,32,35,0,11,0,11,0,11,0,11,0,11,0,11,32,35,0,11,0,11,0,11,0,11,32,35
1500000US360610152006,360610152006,"Block Group 6, Census Tract 152, New York County, New York",262,76,232,71,87,52,30,34,13,21,44,39,145,72,30,34,0,11,0,11,0,11,0,11,0,11,0,11,30,34,16,25,0,11,0,11,16,25,14,22
1500000US360610153001,360610153001,"Block Group 1, Census Tract 153, New York County, New York",315,164,261,163,64,74,64,74,0,11,0,11,197,147,54,63,28,45,0,11,0,11,0,11,0,11,28,45,26,44,0,11,0,11,0,11,0,11,26,44
1500000US360610153002,360610153002,"Block Group 2, Census Tract 153, New York County, New York",232,116,200,103,96,79,96,79,0,11,0,11,104,81,32,53,0,11,0,11,0,11,0,11,0,11,0,11,32,53,0,11,0,11,0,11,0,11,32,53
1500000US360610153003,360610153003,"Block Group 3, Census Tract 153, New York County, New York",378,179,293,159,270,160,243,156,14,28,13,22,23,38,85,122,85,122,85,122,85,122,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610153004,360610153004,"Block Group 4, Census Tract 153, New York County, New York",192,132,192,132,120,125,46,62,0,11,74,108,72,60,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610153005,360610153005,"Block Group 5, Census Tract 153, New York County, New York",190,98,164,92,86,52,0,11,45,55,41,58,78,92,26,41,26,41,0,11,0,11,0,11,0,11,26,41,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610153006,360610153006,"Block Group 6, Census Tract 153, New York County, New York",298,157,298,157,65,68,22,36,0,11,43,59,233,147,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610153007,360610153007,"Block Group 7, Census Tract 153, New York County, New York",418,150,394,142,118,81,30,51,0,11,88,86,276,123,24,39,0,11,0,11,0,11,0,11,0,11,0,11,24,39,0,11,0,11,0,11,0,11,24,39
1500000US360610154001,360610154001,"Block Group 1, Census Tract 154, New York County, New York",1260,383,952,387,437,300,259,252,88,113,90,105,515,292,308,260,58,92,58,92,58,92,0,11,0,11,0,11,250,242,136,196,0,11,0,11,136,196,114,134
1500000US360610154002,360610154002,"Block Group 2, Census Tract 154, New York County, New York",243,165,194,151,139,118,27,47,65,72,47,88,55,87,49,84,0,11,0,11,0,11,0,11,0,11,0,11,49,84,0,11,0,11,0,11,0,11,49,84
1500000US360610154003,360610154003,"Block Group 3, Census Tract 154, New York County, New York",372,249,372,249,186,247,0,11,0,11,186,247,186,144,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610154004,360610154004,"Block Group 4, Census Tract 154, New York County, New York",307,180,256,157,0,11,0,11,0,11,0,11,256,157,51,83,0,11,0,11,0,11,0,11,0,11,0,11,51,83,0,11,0,11,0,11,0,11,51,83
1500000US360610154005,360610154005,"Block Group 5, Census Tract 154, New York County, New York",238,271,38,62,0,11,0,11,0,11,0,11,38,62,200,261,0,11,0,11,0,11,0,11,0,11,0,11,200,261,46,77,46,77,0,11,0,11,154,246
1500000US360610154006,360610154006,"Block Group 6, Census Tract 154, New York County, New York",180,141,180,141,62,76,62,76,0,11,0,11,118,114,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610154007,360610154007,"Block Group 7, Census Tract 154, New York County, New York",182,149,105,109,58,79,58,79,0,11,0,11,47,80,77,129,0,11,0,11,0,11,0,11,0,11,0,11,77,129,77,129,0,11,0,11,77,129,0,11
1500000US360610154008,360610154008,"Block Group 8, Census Tract 154, New York County, New York",176,164,176,164,33,63,33,63,0,11,0,11,143,165,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610154009,360610154009,"Block Group 9, Census Tract 154, New York County, New York",372,137,264,129,73,113,0,11,0,11,73,113,191,138,108,97,0,11,0,11,0,11,0,11,0,11,0,11,108,97,108,97,56,89,0,11,52,87,0,11
1500000US360610155000,360610155000,"Block Group 0, Census Tract 155, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610155001,360610155001,"Block Group 1, Census Tract 155, New York County, New York",391,200,391,200,162,88,106,79,56,64,0,11,229,186,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610155002,360610155002,"Block Group 2, Census Tract 155, New York County, New York",407,202,273,132,151,115,37,60,88,110,26,41,122,106,134,158,0,11,0,11,0,11,0,11,0,11,0,11,134,158,50,82,0,11,0,11,50,82,84,136
1500000US360610155003,360610155003,"Block Group 3, Census Tract 155, New York County, New York",185,135,105,85,27,45,0,11,0,11,27,45,78,70,80,121,0,11,0,11,0,11,0,11,0,11,0,11,80,121,80,121,0,11,0,11,80,121,0,11
1500000US360610155004,360610155004,"Block Group 4, Census Tract 155, New York County, New York",254,146,254,146,32,56,0,11,0,11,32,56,222,134,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610155005,360610155005,"Block Group 5, Census Tract 155, New York County, New York",115,61,115,61,68,58,21,40,14,24,33,56,47,52,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610155006,360610155006,"Block Group 6, Census Tract 155, New York County, New York",955,205,793,188,285,128,191,125,43,46,51,58,508,172,162,107,23,39,23,39,0,11,0,11,23,39,0,11,139,98,71,74,36,56,0,11,35,56,68,68
1500000US360610156011,360610156011,"Block Group 1, Census Tract 156.01, New York County, New York",173,94,133,83,19,29,19,29,0,11,0,11,114,78,40,50,28,47,0,11,0,11,0,11,0,11,28,47,12,20,0,11,0,11,0,11,0,11,12,20
1500000US360610156012,360610156012,"Block Group 2, Census Tract 156.01, New York County, New York",181,90,111,69,14,21,0,11,0,11,14,21,97,71,70,72,0,11,0,11,0,11,0,11,0,11,0,11,70,72,70,72,0,11,32,47,38,62,0,11
1500000US360610156013,360610156013,"Block Group 3, Census Tract 156.01, New York County, New York",173,84,134,83,13,22,0,11,13,22,0,11,121,80,39,47,29,47,29,47,0,11,0,11,29,47,0,11,10,17,0,11,0,11,0,11,0,11,10,17
1500000US360610156014,360610156014,"Block Group 4, Census Tract 156.01, New York County, New York",449,141,375,140,91,75,72,71,0,11,19,25,284,125,74,69,25,30,14,24,0,11,0,11,14,24,11,19,49,61,0,11,0,11,0,11,0,11,49,61
1500000US360610156021,360610156021,"Block Group 1, Census Tract 156.02, New York County, New York",461,106,231,92,93,57,37,46,5,9,51,45,138,82,230,88,22,36,0,11,0,11,0,11,0,11,22,36,208,87,124,71,11,18,0,11,113,72,84,47
1500000US360610157001,360610157001,"Block Group 1, Census Tract 157, New York County, New York",122,74,122,74,86,70,86,70,0,11,0,11,36,59,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610157002,360610157002,"Block Group 2, Census Tract 157, New York County, New York",280,201,280,201,94,117,0,11,43,74,51,91,186,160,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610157003,360610157003,"Block Group 3, Census Tract 157, New York County, New York",326,209,286,203,45,68,0,11,45,68,0,11,241,180,40,67,0,11,0,11,0,11,0,11,0,11,0,11,40,67,40,67,0,11,0,11,40,67,0,11
1500000US360610157004,360610157004,"Block Group 4, Census Tract 157, New York County, New York",209,168,191,162,158,153,84,122,37,62,37,61,33,52,18,33,18,33,18,33,0,11,0,11,18,33,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610157005,360610157005,"Block Group 5, Census Tract 157, New York County, New York",99,103,99,103,0,11,0,11,0,11,0,11,99,103,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610157006,360610157006,"Block Group 6, Census Tract 157, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610157007,360610157007,"Block Group 7, Census Tract 157, New York County, New York",517,240,280,213,42,71,42,71,0,11,0,11,238,205,237,168,0,11,0,11,0,11,0,11,0,11,0,11,237,168,82,92,40,64,0,11,42,69,155,127
1500000US360610157008,360610157008,"Block Group 8, Census Tract 157, New York County, New York",196,126,156,118,156,118,71,91,0,11,85,94,0,11,40,66,40,66,0,11,0,11,0,11,0,11,40,66,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610158011,360610158011,"Block Group 1, Census Tract 158.01, New York County, New York",552,150,485,141,172,90,100,70,0,11,72,60,313,123,67,69,36,57,0,11,0,11,0,11,0,11,36,57,31,39,20,32,0,11,0,11,20,32,11,19
1500000US360610158012,360610158012,"Block Group 2, Census Tract 158.01, New York County, New York",128,69,111,63,63,62,13,21,16,26,34,51,48,41,17,28,0,11,0,11,0,11,0,11,0,11,0,11,17,28,17,28,0,11,0,11,17,28,0,11
1500000US360610158013,360610158013,"Block Group 3, Census Tract 158.01, New York County, New York",290,91,257,96,164,94,56,52,0,11,108,78,93,53,33,33,11,18,0,11,0,11,0,11,0,11,11,18,22,28,22,28,0,11,0,11,22,28,0,11
1500000US360610158014,360610158014,"Block Group 4, Census Tract 158.01, New York County, New York",261,111,169,91,118,83,0,11,37,57,81,72,51,41,92,69,0,11,0,11,0,11,0,11,0,11,0,11,92,69,60,77,46,74,0,11,14,22,32,51
1500000US360610158021,360610158021,"Block Group 1, Census Tract 158.02, New York County, New York",613,128,465,119,188,94,137,91,11,15,40,32,277,79,148,80,57,58,9,15,0,11,0,11,9,15,48,57,91,59,68,58,0,11,0,11,68,58,23,20
1500000US360610158022,360610158022,"Block Group 2, Census Tract 158.02, New York County, New York",203,72,156,65,81,51,38,28,7,12,36,42,75,42,47,34,0,11,0,11,0,11,0,11,0,11,0,11,47,34,7,13,0,11,0,11,7,13,40,31
1500000US360610159000,360610159000,"Block Group 0, Census Tract 159, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610159001,360610159001,"Block Group 1, Census Tract 159, New York County, New York",379,188,355,185,269,167,20,38,146,179,103,104,86,73,24,41,0,11,0,11,0,11,0,11,0,11,0,11,24,41,0,11,0,11,0,11,0,11,24,41
1500000US360610159002,360610159002,"Block Group 2, Census Tract 159, New York County, New York",304,140,274,133,80,75,50,83,0,11,30,48,194,108,30,48,0,11,0,11,0,11,0,11,0,11,0,11,30,48,0,11,0,11,0,11,0,11,30,48
1500000US360610159003,360610159003,"Block Group 3, Census Tract 159, New York County, New York",192,142,115,90,0,11,0,11,0,11,0,11,115,90,77,127,0,11,0,11,0,11,0,11,0,11,0,11,77,127,0,11,0,11,0,11,0,11,77,127
1500000US360610159004,360610159004,"Block Group 4, Census Tract 159, New York County, New York",92,88,92,88,61,72,37,61,0,11,24,40,31,50,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610159005,360610159005,"Block Group 5, Census Tract 159, New York County, New York",377,217,284,183,105,97,37,63,0,11,68,66,179,154,93,148,0,11,0,11,0,11,0,11,0,11,0,11,93,148,0,11,0,11,0,11,0,11,93,148
1500000US360610159006,360610159006,"Block Group 6, Census Tract 159, New York County, New York",218,145,188,137,25,39,25,39,0,11,0,11,163,133,30,50,30,50,30,50,0,11,0,11,30,50,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610159007,360610159007,"Block Group 7, Census Tract 159, New York County, New York",217,146,217,146,111,134,0,11,33,53,78,123,106,88,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610160011,360610160011,"Block Group 1, Census Tract 160.01, New York County, New York",184,49,169,49,104,43,9,14,9,14,86,37,65,32,15,17,0,11,0,11,0,11,0,11,0,11,0,11,15,17,15,17,0,11,0,11,15,17,0,11
1500000US360610160012,360610160012,"Block Group 2, Census Tract 160.01, New York County, New York",396,75,326,73,109,45,17,18,6,10,86,46,217,67,70,42,0,11,0,11,0,11,0,11,0,11,0,11,70,42,51,39,0,11,0,11,51,39,19,15
1500000US360610160013,360610160013,"Block Group 3, Census Tract 160.01, New York County, New York",201,57,192,55,46,27,0,11,0,11,46,27,146,53,9,14,0,11,0,11,0,11,0,11,0,11,0,11,9,14,0,11,0,11,0,11,0,11,9,14
1500000US360610160014,360610160014,"Block Group 4, Census Tract 160.01, New York County, New York",361,100,335,102,166,87,27,38,38,45,101,66,169,68,26,24,17,19,17,19,0,11,0,11,17,19,0,11,9,14,9,14,0,11,0,11,9,14,0,11
1500000US360610160021,360610160021,"Block Group 1, Census Tract 160.02, New York County, New York",433,86,337,85,117,60,30,28,9,15,78,46,220,65,96,56,12,18,0,11,0,11,0,11,0,11,12,18,84,53,24,18,12,19,12,17,0,11,60,50
1500000US360610160022,360610160022,"Block Group 2, Census Tract 160.02, New York County, New York",249,79,194,71,115,63,77,61,19,18,19,21,79,38,55,40,19,25,11,18,0,11,0,11,11,18,8,18,36,31,9,14,9,14,0,11,0,11,27,27
1500000US360610161001,360610161001,"Block Group 1, Census Tract 161, New York County, New York",138,80,110,59,77,47,46,35,20,32,11,18,33,43,28,46,0,11,0,11,0,11,0,11,0,11,0,11,28,46,0,11,0,11,0,11,0,11,28,46
1500000US360610161002,360610161002,"Block Group 2, Census Tract 161, New York County, New York",205,97,205,97,61,74,44,69,0,11,17,27,144,69,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610161003,360610161003,"Block Group 3, Census Tract 161, New York County, New York",168,79,122,63,35,38,14,22,21,34,0,11,87,48,46,54,0,11,0,11,0,11,0,11,0,11,0,11,46,54,46,54,0,11,0,11,46,54,0,11
1500000US360610161004,360610161004,"Block Group 4, Census Tract 161, New York County, New York",217,88,202,87,79,49,33,37,15,23,31,39,123,94,15,25,0,11,0,11,0,11,0,11,0,11,0,11,15,25,0,11,0,11,0,11,0,11,15,25
1500000US360610161005,360610161005,"Block Group 5, Census Tract 161, New York County, New York",275,129,181,90,62,48,0,11,15,25,47,48,119,73,94,92,45,74,45,74,0,11,0,11,45,74,0,11,49,58,0,11,0,11,0,11,0,11,49,58
1500000US360610161006,360610161006,"Block Group 6, Census Tract 161, New York County, New York",167,76,153,75,71,52,20,31,0,11,51,45,82,65,14,22,0,11,0,11,0,11,0,11,0,11,0,11,14,22,14,22,14,22,0,11,0,11,0,11
1500000US360610162000,360610162000,"Block Group 0, Census Tract 162, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610162001,360610162001,"Block Group 1, Census Tract 162, New York County, New York",437,164,164,87,68,74,45,70,0,11,23,34,96,56,273,148,110,110,41,66,41,66,0,11,0,11,69,86,163,113,112,86,0,11,39,45,73,77,51,69
1500000US360610162002,360610162002,"Block Group 2, Census Tract 162, New York County, New York",409,180,148,104,67,77,51,85,0,11,16,26,81,64,261,153,0,11,0,11,0,11,0,11,0,11,0,11,261,153,202,145,0,11,25,40,177,141,59,47
1500000US360610162003,360610162003,"Block Group 3, Census Tract 162, New York County, New York",321,118,69,66,45,57,0,11,0,11,45,57,24,31,252,103,0,11,0,11,0,11,0,11,0,11,0,11,252,103,70,57,15,24,37,44,18,30,182,100
1500000US360610162004,360610162004,"Block Group 4, Census Tract 162, New York County, New York",623,207,223,137,16,25,0,11,16,25,0,11,207,135,400,184,25,32,0,11,0,11,0,11,0,11,25,32,375,181,295,166,0,11,146,117,149,124,80,70
1500000US360610162005,360610162005,"Block Group 5, Census Tract 162, New York County, New York",262,102,27,45,27,45,27,45,0,11,0,11,0,11,235,95,38,61,0,11,0,11,0,11,0,11,38,61,197,78,14,22,14,22,0,11,0,11,183,75
1500000US360610163000,360610163000,"Block Group 0, Census Tract 163, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610163001,360610163001,"Block Group 1, Census Tract 163, New York County, New York",280,104,216,84,90,59,29,45,28,33,33,34,126,66,64,67,52,65,0,11,0,11,0,11,0,11,52,65,12,20,0,11,0,11,0,11,0,11,12,20
1500000US360610163002,360610163002,"Block Group 2, Census Tract 163, New York County, New York",331,144,331,144,100,73,16,28,39,47,45,45,231,122,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610163003,360610163003,"Block Group 3, Census Tract 163, New York County, New York",83,62,69,58,18,29,18,29,0,11,0,11,51,50,14,22,0,11,0,11,0,11,0,11,0,11,0,11,14,22,14,22,14,22,0,11,0,11,0,11
1500000US360610163004,360610163004,"Block Group 4, Census Tract 163, New York County, New York",360,136,281,125,106,95,48,52,58,79,0,11,175,84,79,80,64,74,64,74,0,11,0,11,64,74,0,11,15,26,15,26,0,11,15,26,0,11,0,11
1500000US360610163005,360610163005,"Block Group 5, Census Tract 163, New York County, New York",353,124,251,98,150,83,33,42,90,59,27,33,101,65,102,89,62,78,15,25,0,11,0,11,15,25,47,76,40,46,0,11,0,11,0,11,0,11,40,46
1500000US360610164001,360610164001,"Block Group 1, Census Tract 164, New York County, New York",315,106,204,89,62,62,12,19,0,11,50,60,142,78,111,71,77,71,0,11,0,11,0,11,0,11,77,71,34,35,24,30,0,11,15,26,9,15,10,17
1500000US360610164002,360610164002,"Block Group 2, Census Tract 164, New York County, New York",424,144,106,80,24,28,24,28,0,11,0,11,82,74,318,121,45,44,21,37,0,11,0,11,21,37,24,31,273,131,151,90,33,53,72,53,46,51,122,102
