GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38
1500000US360610150012,360610150012,"Block Group 2, Census Tract 150.01, New York County, New York",1121,172,1121,172,763,172,270,63,147,52,123,48,234,59,248,87,239,88,9,13,0,11,0,11,0,11,0,11,0,11,0,11,0,11,11,17,0,11,0,11,11,17,0,11,0,11,358,104,327,93,136,78,128,80,8,13,191,86,175,84,16,19,31,32,0,11,18,26,13,15,0,11,0,11,0,11
1500000US360610150021,360610150021,"Block Group 1, Census Tract 150.02, New York County, New York",1796,440,1791,440,1479,475,559,156,371,140,188,100,520,152,341,158,341,158,0,11,0,11,0,11,0,11,0,11,0,11,0,11,59,93,0,11,0,11,0,11,0,11,0,11,0,11,312,104,312,104,87,65,87,65,0,11,225,85,225,85,0,11,0,11,0,11,0,11,0,11,0,11,0,11,5,6
1500000US360610150022,360610150022,"Block Group 2, Census Tract 150.02, New York County, New York",1521,334,1521,334,1292,338,427,100,230,90,197,108,426,100,418,168,403,163,15,26,0,11,0,11,0,11,0,11,21,34,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,229,110,229,110,46,75,46,75,0,11,183,95,183,95,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610150023,360610150023,"Block Group 3, Census Tract 150.02, New York County, New York",799,229,799,229,621,230,250,83,173,76,77,51,218,80,153,91,126,74,13,21,14,23,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,178,84,178,84,65,55,65,55,0,11,113,61,113,61,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610150024,360610150024,"Block Group 4, Census Tract 150.02, New York County, New York",1055,528,1055,528,831,552,237,101,96,48,141,98,201,103,393,376,393,376,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,224,104,212,101,35,40,35,40,0,11,177,103,165,103,12,19,12,19,0,11,0,11,12,19,0,11,0,11,0,11
1500000US360610151000,360610151000,"Block Group 0, Census Tract 151, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610151001,360610151001,"Block Group 1, Census Tract 151, New York County, New York",1156,483,1156,483,692,485,177,127,19,32,158,125,0,11,220,181,220,181,0,11,0,11,237,279,29,47,0,11,0,11,0,11,29,47,0,11,0,11,0,11,0,11,0,11,0,11,464,255,328,165,147,95,105,83,42,47,181,155,171,154,10,19,136,140,0,11,136,140,0,11,0,11,0,11,0,11
1500000US360610151002,360610151002,"Block Group 2, Census Tract 151, New York County, New York",1787,417,1787,417,1154,408,358,134,58,78,300,136,55,72,431,222,431,222,0,11,0,11,219,164,0,11,91,144,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,633,263,633,263,188,204,188,204,0,11,445,232,445,232,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610151003,360610151003,"Block Group 3, Census Tract 151, New York County, New York",334,212,334,212,192,210,81,85,81,85,0,11,30,39,0,11,0,11,0,11,0,11,0,11,0,11,81,132,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,142,108,142,108,0,11,0,11,0,11,142,108,142,108,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610151004,360610151004,"Block Group 4, Census Tract 151, New York County, New York",4204,852,4204,852,2313,772,819,283,514,244,305,159,722,276,684,315,607,326,77,92,0,11,0,11,0,11,0,11,0,11,0,11,45,74,43,72,0,11,0,11,0,11,0,11,43,72,1891,434,1626,342,708,254,539,216,169,147,918,309,839,311,79,96,265,186,0,11,0,11,240,182,0,11,25,39,0,11
1500000US360610152000,360610152000,"Block Group 0, Census Tract 152, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610152001,360610152001,"Block Group 1, Census Tract 152, New York County, New York",1332,323,1332,323,910,352,340,150,79,54,261,147,142,113,275,185,275,185,0,11,0,11,16,26,82,107,0,11,0,11,0,11,55,72,0,11,0,11,0,11,0,11,0,11,0,11,422,172,396,159,69,58,52,51,17,27,327,153,327,153,0,11,26,43,0,11,26,43,0,11,0,11,0,11,0,11
1500000US360610152002,360610152002,"Block Group 2, Census Tract 152, New York County, New York",1206,352,1206,352,760,362,257,114,134,77,123,88,169,84,302,206,283,198,0,11,19,31,32,59,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,446,147,446,147,132,93,132,93,0,11,314,131,314,131,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610152003,360610152003,"Block Group 3, Census Tract 152, New York County, New York",1864,404,1864,404,1276,414,341,104,240,94,101,77,291,104,485,184,485,184,0,11,0,11,0,11,18,33,56,70,0,11,0,11,23,38,62,61,0,11,0,11,36,44,0,11,26,41,588,313,313,124,136,98,94,91,42,41,177,81,96,78,81,88,275,242,162,263,14,24,51,51,0,11,48,80,0,11
1500000US360610152004,360610152004,"Block Group 4, Census Tract 152, New York County, New York",985,275,985,275,587,261,213,85,165,81,48,46,169,77,165,120,165,120,0,11,0,11,0,11,40,62,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,398,158,266,109,40,48,0,11,40,48,226,107,170,99,56,47,132,76,0,11,86,61,46,44,0,11,0,11,0,11
1500000US360610152005,360610152005,"Block Group 5, Census Tract 152, New York County, New York",1206,270,1206,270,626,262,203,77,85,57,118,60,173,73,196,99,180,101,16,24,0,11,0,11,30,47,24,40,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,580,225,437,142,168,112,117,101,51,49,269,111,237,108,32,34,143,124,0,11,46,50,56,56,0,11,41,66,0,11
1500000US360610152006,360610152006,"Block Group 6, Census Tract 152, New York County, New York",981,187,981,187,731,215,262,76,190,73,72,48,235,71,211,121,211,121,0,11,0,11,23,36,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,250,95,250,95,63,45,63,45,0,11,187,96,187,96,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610153001,360610153001,"Block Group 1, Census Tract 153, New York County, New York",1164,352,1164,352,734,385,315,164,139,114,176,135,250,155,122,118,85,102,37,62,0,11,0,11,0,11,47,78,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,430,174,386,154,233,150,189,143,44,53,153,85,153,85,0,11,44,52,0,11,0,11,44,52,0,11,0,11,0,11
1500000US360610153002,360610153002,"Block Group 2, Census Tract 153, New York County, New York",1404,350,1404,350,686,364,232,116,168,99,64,70,201,103,204,160,152,134,52,84,0,11,0,11,0,11,0,11,0,11,0,11,0,11,49,80,0,11,49,80,0,11,0,11,0,11,718,201,676,186,330,151,303,150,27,42,346,126,334,126,12,23,42,49,0,11,0,11,42,49,0,11,0,11,0,11
1500000US360610153003,360610153003,"Block Group 3, Census Tract 153, New York County, New York",1583,672,1583,672,1412,674,378,179,234,168,144,143,284,151,664,340,664,340,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,86,123,0,11,0,11,86,123,0,11,0,11,171,121,151,111,59,69,59,69,0,11,92,87,73,85,19,30,20,32,0,11,20,32,0,11,0,11,0,11,0,11
1500000US360610153004,360610153004,"Block Group 4, Census Tract 153, New York County, New York",1371,550,1371,550,650,503,192,132,120,125,72,60,201,136,257,272,257,272,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,721,244,597,178,92,76,52,51,40,53,505,169,437,149,68,74,124,103,0,11,43,69,81,81,0,11,0,11,0,11
1500000US360610153005,360610153005,"Block Group 5, Census Tract 153, New York County, New York",981,284,981,284,559,262,190,98,87,67,103,89,167,92,157,124,157,124,0,11,0,11,0,11,0,11,45,71,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,422,202,324,135,43,50,43,50,0,11,281,137,197,116,84,89,98,103,0,11,45,72,53,72,0,11,0,11,0,11
1500000US360610153006,360610153006,"Block Group 6, Census Tract 153, New York County, New York",1425,572,1425,572,939,576,298,157,209,147,89,80,302,156,211,217,211,217,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,128,174,0,11,0,11,0,11,0,11,128,174,486,244,333,135,184,139,138,128,46,60,149,113,84,84,65,76,153,147,73,117,41,74,39,46,0,11,0,11,0,11
1500000US360610153007,360610153007,"Block Group 7, Census Tract 153, New York County, New York",1430,404,1421,405,1078,420,418,150,245,103,173,103,394,144,203,149,203,149,0,11,0,11,24,41,0,11,0,11,0,11,0,11,39,62,0,11,0,11,0,11,0,11,0,11,0,11,343,162,319,146,122,88,98,81,24,37,197,121,197,121,0,11,24,39,0,11,0,11,24,39,0,11,0,11,9,5
1500000US360610154001,360610154001,"Block Group 1, Census Tract 154, New York County, New York",4842,1226,4842,1226,3632,1225,1260,383,676,324,584,278,945,380,1283,654,1283,654,0,11,0,11,0,11,0,11,86,140,0,11,0,11,0,11,58,92,0,11,0,11,58,92,0,11,0,11,1210,480,962,350,422,231,301,180,121,149,540,319,508,311,32,55,248,261,0,11,215,251,33,57,0,11,0,11,0,11
1500000US360610154002,360610154002,"Block Group 2, Census Tract 154, New York County, New York",1533,661,1533,661,740,496,243,165,139,118,104,119,174,132,244,210,244,210,0,11,0,11,0,11,79,136,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,793,650,486,261,49,81,49,81,0,11,437,248,323,188,114,169,307,457,0,11,307,457,0,11,0,11,0,11,0,11
1500000US360610154003,360610154003,"Block Group 3, Census Tract 154, New York County, New York",1950,786,1950,786,924,705,372,249,234,255,138,131,380,255,172,228,172,228,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,1026,485,544,267,202,145,56,91,146,114,342,263,214,231,128,109,482,295,0,11,350,263,85,103,0,11,47,80,0,11
1500000US360610154004,360610154004,"Block Group 4, Census Tract 154, New York County, New York",1057,422,1057,422,699,428,307,180,137,117,170,156,250,155,142,168,142,168,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,358,247,358,247,131,125,131,125,0,11,227,228,227,228,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610154005,360610154005,"Block Group 5, Census Tract 154, New York County, New York",1215,611,1215,611,587,701,238,271,38,62,200,261,39,65,310,424,310,424,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,628,326,494,245,191,142,124,113,67,82,303,197,269,202,34,57,134,139,0,11,29,52,35,59,0,11,70,115,0,11
1500000US360610154006,360610154006,"Block Group 6, Census Tract 154, New York County, New York",1231,379,1231,379,425,332,180,141,151,127,29,54,174,133,71,86,71,86,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,806,357,777,352,372,291,345,293,27,46,405,262,405,262,0,11,29,48,0,11,0,11,29,48,0,11,0,11,0,11
1500000US360610154007,360610154007,"Block Group 7, Census Tract 154, New York County, New York",865,382,865,382,472,391,182,149,13,40,169,149,106,108,184,195,184,195,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,393,295,393,295,56,90,56,90,0,11,337,278,337,278,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610154008,360610154008,"Block Group 8, Census Tract 154, New York County, New York",800,377,797,377,427,378,176,164,49,78,127,148,197,181,54,100,54,100,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,370,222,320,187,91,88,57,71,34,56,229,163,229,163,0,11,50,83,0,11,50,83,0,11,0,11,0,11,3,10
1500000US360610154009,360610154009,"Block Group 9, Census Tract 154, New York County, New York",1200,385,1197,385,885,341,372,137,43,75,329,140,265,130,178,139,178,139,0,11,0,11,0,11,0,11,0,11,0,11,0,11,70,118,0,11,0,11,0,11,0,11,0,11,0,11,312,245,312,245,263,236,263,236,0,11,49,79,49,79,0,11,0,11,0,11,0,11,0,11,0,11,0,11,3,6
1500000US360610155000,360610155000,"Block Group 0, Census Tract 155, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610155001,360610155001,"Block Group 1, Census Tract 155, New York County, New York",1506,441,1506,441,1073,481,391,200,165,94,226,183,389,195,293,160,293,160,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,433,156,402,147,74,69,55,63,19,32,328,131,328,131,0,11,31,51,0,11,0,11,0,11,0,11,31,51,0,11
1500000US360610155002,360610155002,"Block Group 2, Census Tract 155, New York County, New York",1581,537,1581,537,1204,595,407,202,163,122,244,172,276,134,407,284,407,284,0,11,0,11,0,11,114,182,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,377,268,209,127,133,95,55,56,78,89,76,86,54,80,22,35,168,165,0,11,0,11,0,11,0,11,168,165,0,11
1500000US360610155003,360610155003,"Block Group 3, Census Tract 155, New York County, New York",999,460,999,460,472,364,185,135,105,85,80,121,104,86,183,212,183,212,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,527,386,326,146,57,62,57,62,0,11,269,132,245,125,24,39,201,321,0,11,0,11,0,11,0,11,201,321,0,11
1500000US360610155004,360610155004,"Block Group 4, Census Tract 155, New York County, New York",803,349,803,349,570,347,254,146,106,76,148,125,258,150,58,103,58,103,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,233,100,233,100,49,55,49,55,0,11,184,100,184,100,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610155005,360610155005,"Block Group 5, Census Tract 155, New York County, New York",518,187,518,187,363,208,115,61,94,69,21,40,117,61,131,110,131,110,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,155,120,128,93,28,41,0,11,28,41,100,80,100,80,0,11,27,42,0,11,0,11,27,42,0,11,0,11,0,11
1500000US360610155006,360610155006,"Block Group 6, Census Tract 155, New York County, New York",4744,583,4744,583,2626,572,955,205,445,174,510,202,798,194,836,295,814,296,22,34,0,11,0,11,0,11,0,11,0,11,0,11,0,11,37,57,0,11,0,11,37,57,0,11,0,11,2118,343,1852,279,770,211,586,189,184,113,1082,266,1012,252,70,59,266,137,0,11,47,77,219,118,0,11,0,11,0,11
1500000US360610156011,360610156011,"Block Group 1, Census Tract 156.01, New York County, New York",980,250,962,254,398,223,173,94,96,75,77,55,129,78,21,32,21,32,0,11,0,11,0,11,58,96,17,28,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,564,200,446,144,205,97,115,72,90,68,241,130,241,130,0,11,118,92,0,11,97,91,21,25,0,11,0,11,18,35
1500000US360610156012,360610156012,"Block Group 2, Census Tract 156.01, New York County, New York",1201,364,1201,364,608,341,181,90,97,71,84,74,112,66,191,113,191,113,0,11,0,11,46,68,0,11,0,11,0,11,64,98,0,11,14,19,0,11,0,11,14,19,0,11,0,11,593,217,411,116,132,93,122,92,10,16,279,102,176,75,103,73,182,128,32,52,31,50,10,17,0,11,109,117,0,11
1500000US360610156013,360610156013,"Block Group 3, Census Tract 156.01, New York County, New York",789,307,789,307,483,272,173,84,73,72,100,70,135,84,166,147,112,90,0,11,54,80,0,11,0,11,0,11,0,11,0,11,0,11,9,16,0,11,0,11,0,11,0,11,9,16,306,177,153,81,29,34,29,34,0,11,124,73,30,48,94,66,153,111,0,11,82,95,41,38,0,11,30,48,0,11
1500000US360610156014,360610156014,"Block Group 4, Census Tract 156.01, New York County, New York",2438,479,2438,479,1189,418,449,141,306,137,143,70,369,137,207,128,192,126,15,26,0,11,34,51,12,20,0,11,0,11,13,24,0,11,105,158,0,11,68,103,37,56,0,11,0,11,1249,312,753,153,280,128,159,92,121,79,473,139,336,113,137,76,496,206,78,89,306,157,62,46,0,11,50,81,0,11
1500000US360610156021,360610156021,"Block Group 1, Census Tract 156.02, New York County, New York",2217,377,2098,364,1505,402,461,106,217,93,244,92,220,82,567,208,550,206,0,11,17,27,39,36,27,43,97,95,6,13,3,7,40,57,45,52,0,11,31,46,14,22,0,11,0,11,593,165,489,124,128,54,104,51,24,22,361,114,335,115,26,23,104,97,0,11,65,96,28,22,0,11,11,18,119,56
1500000US360610157001,360610157001,"Block Group 1, Census Tract 157, New York County, New York",701,303,701,303,374,255,122,74,86,70,36,59,121,76,131,129,131,129,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,327,202,327,202,256,193,256,193,0,11,71,60,71,60,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610157002,360610157002,"Block Group 2, Census Tract 157, New York County, New York",1128,471,1128,471,687,512,280,201,74,86,206,183,274,196,133,167,133,167,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,441,258,387,213,92,107,92,107,0,11,295,181,242,167,53,83,54,84,0,11,0,11,54,84,0,11,0,11,0,11
1500000US360610157003,360610157003,"Block Group 3, Census Tract 157, New York County, New York",1782,714,1782,714,997,698,326,209,286,203,40,67,283,201,388,339,388,339,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,785,341,647,288,310,264,220,241,90,101,337,170,288,172,49,79,138,127,0,11,0,11,138,127,0,11,0,11,0,11
1500000US360610157004,360610157004,"Block Group 4, Census Tract 157, New York County, New York",1405,641,1405,641,664,548,209,168,135,138,74,87,191,161,264,232,264,232,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,741,592,379,264,250,237,26,49,224,232,129,120,100,105,29,51,362,347,187,296,128,187,0,11,0,11,47,83,0,11
1500000US360610157005,360610157005,"Block Group 5, Census Tract 157, New York County, New York",1170,436,1079,425,196,203,99,103,67,84,32,59,97,100,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,883,419,769,294,37,66,37,66,0,11,732,279,610,233,122,189,114,178,0,11,0,11,114,178,0,11,0,11,91,114
1500000US360610157006,360610157006,"Block Group 6, Census Tract 157, New York County, New York",690,269,690,269,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,690,269,584,257,421,227,352,255,69,80,163,179,163,179,0,11,106,126,0,11,71,108,35,57,0,11,0,11,0,11
1500000US360610157007,360610157007,"Block Group 7, Census Tract 157, New York County, New York",1505,561,1505,561,1221,557,517,240,222,209,295,167,287,220,353,183,353,183,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,64,103,0,11,0,11,0,11,0,11,64,103,284,181,284,181,204,178,204,178,0,11,80,95,80,95,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610157008,360610157008,"Block Group 8, Census Tract 157, New York County, New York",1140,531,1075,495,666,436,196,126,196,126,0,11,158,120,250,190,250,190,0,11,0,11,0,11,62,100,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,409,206,359,176,298,174,270,164,28,47,61,67,61,67,0,11,50,84,0,11,50,84,0,11,0,11,0,11,65,129
1500000US360610158011,360610158011,"Block Group 1, Census Tract 158.01, New York County, New York",2027,358,2021,361,1399,377,552,150,280,122,272,127,474,139,293,125,293,125,0,11,0,11,16,25,64,81,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,622,239,478,140,178,98,102,63,76,78,300,114,255,106,45,56,144,128,0,11,67,106,77,68,0,11,0,11,6,12
1500000US360610158012,360610158012,"Block Group 2, Census Tract 158.01, New York County, New York",1205,341,932,324,470,332,128,69,66,51,62,58,109,61,96,82,96,82,0,11,0,11,0,11,0,11,0,11,108,162,0,11,0,11,29,47,0,11,29,47,0,11,0,11,0,11,462,134,344,114,92,83,85,83,7,12,252,82,194,76,58,40,118,67,0,11,107,64,11,18,0,11,0,11,273,130
1500000US360610158013,360610158013,"Block Group 3, Census Tract 158.01, New York County, New York",1254,335,1254,335,942,347,290,91,169,88,121,60,259,96,382,181,356,184,26,30,0,11,0,11,0,11,0,11,0,11,0,11,0,11,11,18,0,11,0,11,11,18,0,11,0,11,312,105,312,105,92,53,92,53,0,11,220,100,220,100,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610158014,360610158014,"Block Group 4, Census Tract 158.01, New York County, New York",1313,500,1313,500,1008,528,261,111,80,83,181,92,170,94,504,367,439,304,0,11,65,99,0,11,53,83,0,11,0,11,0,11,0,11,20,32,0,11,0,11,0,11,0,11,20,32,305,121,305,121,107,99,107,99,0,11,198,77,198,77,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610158021,360610158021,"Block Group 1, Census Tract 158.02, New York County, New York",2617,344,2612,344,1643,391,613,128,344,97,269,110,464,119,431,179,414,168,17,29,0,11,0,11,88,84,38,59,0,11,0,11,9,14,0,11,0,11,0,11,0,11,0,11,0,11,969,171,703,115,268,80,174,68,94,50,435,93,333,86,102,53,266,86,12,18,177,73,77,46,0,11,0,11,5,6
1500000US360610158022,360610158022,"Block Group 2, Census Tract 158.02, New York County, New York",2191,340,1191,200,558,201,203,72,138,65,65,40,152,67,126,66,126,66,0,11,0,11,0,11,43,43,17,25,0,11,0,11,17,26,0,11,0,11,0,11,0,11,0,11,0,11,633,182,450,112,187,91,143,82,44,48,263,101,186,96,77,54,183,116,54,78,67,80,50,33,0,11,12,20,1000,252
1500000US360610159000,360610159000,"Block Group 0, Census Tract 159, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610159001,360610159001,"Block Group 1, Census Tract 159, New York County, New York",2016,727,2016,727,1220,708,379,188,138,96,241,176,363,188,438,349,438,349,0,11,0,11,0,11,40,66,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,796,289,614,173,168,113,117,97,51,59,446,173,314,125,132,137,182,147,0,11,0,11,182,147,0,11,0,11,0,11
1500000US360610159002,360610159002,"Block Group 2, Census Tract 159, New York County, New York",1357,484,1357,484,805,409,304,140,214,137,90,81,279,137,222,186,222,186,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,552,323,442,220,135,97,110,89,25,40,307,206,221,166,86,136,110,142,0,11,0,11,110,142,0,11,0,11,0,11
1500000US360610159003,360610159003,"Block Group 3, Census Tract 159, New York County, New York",1134,358,1134,358,414,321,192,142,95,82,97,131,116,90,106,174,106,174,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,720,313,587,245,344,224,227,203,117,121,243,143,243,143,0,11,133,132,0,11,46,73,87,109,0,11,0,11,0,11
1500000US360610159004,360610159004,"Block Group 4, Census Tract 159, New York County, New York",682,333,682,333,240,242,92,88,0,11,92,88,88,88,60,75,60,75,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,442,231,353,167,126,139,52,64,74,123,227,210,227,210,0,11,89,146,0,11,0,11,89,146,0,11,0,11,0,11
1500000US360610159005,360610159005,"Block Group 5, Census Tract 159, New York County, New York",1569,493,1554,494,958,517,377,217,73,78,304,213,290,189,291,205,291,205,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,596,191,469,140,187,117,187,117,0,11,282,129,169,104,113,70,127,84,0,11,59,67,68,53,0,11,0,11,15,7
1500000US360610159006,360610159006,"Block Group 6, Census Tract 159, New York County, New York",987,351,987,351,483,315,218,145,175,139,43,48,181,132,84,100,84,100,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,504,230,349,156,251,153,167,136,84,78,98,72,79,65,19,30,155,130,99,113,0,11,56,65,0,11,0,11,0,11
1500000US360610159007,360610159007,"Block Group 7, Census Tract 159, New York County, New York",1375,522,1375,522,629,476,217,146,160,131,57,65,210,139,202,214,178,228,24,40,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,746,263,716,256,283,182,255,176,28,45,433,225,433,225,0,11,30,48,0,11,0,11,30,48,0,11,0,11,0,11
1500000US360610160011,360610160011,"Block Group 1, Census Tract 160.01, New York County, New York",729,157,729,157,585,174,184,49,55,37,129,43,171,51,230,88,216,88,14,16,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,144,72,120,59,62,46,53,46,9,15,58,37,48,34,10,15,24,29,0,11,16,26,8,13,0,11,0,11,0,11
1500000US360610160012,360610160012,"Block Group 2, Census Tract 160.01, New York County, New York",1258,210,1251,210,1044,207,396,75,209,63,187,52,326,73,266,88,266,88,0,11,0,11,0,11,15,23,0,11,0,11,0,11,0,11,41,37,0,11,19,30,0,11,0,11,22,23,207,71,198,69,69,57,60,55,9,14,129,55,129,55,0,11,9,14,0,11,0,11,9,14,0,11,0,11,7,9
