GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12
1500000US360610150022,360610150022,"Block Group 2, Census Tract 150.02, New York County, New York",1521,334,1292,338,1292,338,1292,338,0,11,0,11,0,11,0,11,0,11,0,11,0,11,229,110
1500000US360610150023,360610150023,"Block Group 3, Census Tract 150.02, New York County, New York",799,229,621,230,556,231,556,231,0,11,0,11,0,11,0,11,65,53,65,53,0,11,178,84
1500000US360610150024,360610150024,"Block Group 4, Census Tract 150.02, New York County, New York",1055,528,831,552,716,536,716,536,0,11,0,11,0,11,0,11,115,181,115,181,0,11,224,104
1500000US360610151000,360610151000,"Block Group 0, Census Tract 151, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610151001,360610151001,"Block Group 1, Census Tract 151, New York County, New York",1156,483,692,485,0,11,0,11,0,11,77,127,77,127,0,11,615,477,615,477,0,11,464,255
1500000US360610151002,360610151002,"Block Group 2, Census Tract 151, New York County, New York",1787,417,1154,408,113,149,113,149,0,11,0,11,0,11,0,11,1041,402,1041,402,0,11,633,263
1500000US360610151003,360610151003,"Block Group 3, Census Tract 151, New York County, New York",334,212,192,210,58,77,58,77,0,11,134,220,134,220,0,11,0,11,0,11,0,11,142,108
1500000US360610151004,360610151004,"Block Group 4, Census Tract 151, New York County, New York",4204,852,2313,772,2003,725,2003,725,0,11,182,219,139,166,43,72,128,147,128,147,0,11,1891,434
1500000US360610152000,360610152000,"Block Group 0, Census Tract 152, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610152001,360610152001,"Block Group 1, Census Tract 152, New York County, New York",1332,323,910,352,317,248,317,248,0,11,168,218,168,218,0,11,425,302,425,302,0,11,422,172
1500000US360610152002,360610152002,"Block Group 2, Census Tract 152, New York County, New York",1206,352,760,362,476,248,476,248,0,11,44,70,44,70,0,11,240,263,240,263,0,11,446,147
1500000US360610152003,360610152003,"Block Group 3, Census Tract 152, New York County, New York",1864,404,1276,414,1022,383,996,370,26,41,28,52,28,52,0,11,226,244,190,201,36,44,588,313
1500000US360610152004,360610152004,"Block Group 4, Census Tract 152, New York County, New York",985,275,587,261,488,244,488,244,0,11,35,55,35,55,0,11,64,100,64,100,0,11,398,158
1500000US360610152005,360610152005,"Block Group 5, Census Tract 152, New York County, New York",1206,270,626,262,548,245,548,245,0,11,0,11,0,11,0,11,78,85,78,85,0,11,580,225
1500000US360610152006,360610152006,"Block Group 6, Census Tract 152, New York County, New York",981,187,731,215,664,207,664,207,0,11,0,11,0,11,0,11,67,76,67,76,0,11,250,95
1500000US360610153001,360610153001,"Block Group 1, Census Tract 153, New York County, New York",1164,352,734,385,596,375,596,375,0,11,75,123,75,123,0,11,63,105,63,105,0,11,430,174
1500000US360610153002,360610153002,"Block Group 2, Census Tract 153, New York County, New York",1404,350,686,364,602,337,553,304,49,80,0,11,0,11,0,11,84,137,84,137,0,11,718,201
1500000US360610153003,360610153003,"Block Group 3, Census Tract 153, New York County, New York",1583,672,1412,674,1146,645,1146,645,0,11,266,379,180,256,86,123,0,11,0,11,0,11,171,121
1500000US360610153004,360610153004,"Block Group 4, Census Tract 153, New York County, New York",1371,550,650,503,650,503,650,503,0,11,0,11,0,11,0,11,0,11,0,11,0,11,721,244
1500000US360610153005,360610153005,"Block Group 5, Census Tract 153, New York County, New York",981,284,559,262,488,244,488,244,0,11,71,112,71,112,0,11,0,11,0,11,0,11,422,202
1500000US360610153006,360610153006,"Block Group 6, Census Tract 153, New York County, New York",1425,572,939,576,939,576,811,444,128,174,0,11,0,11,0,11,0,11,0,11,0,11,486,244
1500000US360610153007,360610153007,"Block Group 7, Census Tract 153, New York County, New York",1421,405,1078,420,1015,399,1015,399,0,11,0,11,0,11,0,11,63,101,63,101,0,11,343,162
1500000US360610154001,360610154001,"Block Group 1, Census Tract 154, New York County, New York",4842,1226,3632,1225,2831,1295,2831,1295,0,11,178,284,120,192,58,92,623,611,623,611,0,11,1210,480
1500000US360610154002,360610154002,"Block Group 2, Census Tract 154, New York County, New York",1533,661,740,496,612,470,612,470,0,11,0,11,0,11,0,11,128,220,128,220,0,11,793,650
1500000US360610154003,360610154003,"Block Group 3, Census Tract 154, New York County, New York",1950,786,924,705,924,705,924,705,0,11,0,11,0,11,0,11,0,11,0,11,0,11,1026,485
1500000US360610154004,360610154004,"Block Group 4, Census Tract 154, New York County, New York",1057,422,699,428,562,363,562,363,0,11,0,11,0,11,0,11,137,225,137,225,0,11,358,247
1500000US360610154005,360610154005,"Block Group 5, Census Tract 154, New York County, New York",1215,611,587,701,77,128,77,128,0,11,0,11,0,11,0,11,510,684,510,684,0,11,628,326
1500000US360610154006,360610154006,"Block Group 6, Census Tract 154, New York County, New York",1231,379,425,332,425,332,425,332,0,11,0,11,0,11,0,11,0,11,0,11,0,11,806,357
1500000US360610154007,360610154007,"Block Group 7, Census Tract 154, New York County, New York",865,382,472,391,330,344,330,344,0,11,0,11,0,11,0,11,142,240,142,240,0,11,393,295
1500000US360610154008,360610154008,"Block Group 8, Census Tract 154, New York County, New York",797,377,427,378,427,378,427,378,0,11,0,11,0,11,0,11,0,11,0,11,0,11,370,222
1500000US360610154009,360610154009,"Block Group 9, Census Tract 154, New York County, New York",1197,385,885,341,665,328,665,328,0,11,0,11,0,11,0,11,220,199,220,199,0,11,312,245
1500000US360610155000,360610155000,"Block Group 0, Census Tract 155, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610155001,360610155001,"Block Group 1, Census Tract 155, New York County, New York",1506,441,1073,481,1073,481,1073,481,0,11,0,11,0,11,0,11,0,11,0,11,0,11,433,156
1500000US360610155002,360610155002,"Block Group 2, Census Tract 155, New York County, New York",1581,537,1204,595,907,488,907,488,0,11,0,11,0,11,0,11,297,355,297,355,0,11,377,268
1500000US360610155003,360610155003,"Block Group 3, Census Tract 155, New York County, New York",999,460,472,364,258,229,258,229,0,11,0,11,0,11,0,11,214,322,214,322,0,11,527,386
1500000US360610155004,360610155004,"Block Group 4, Census Tract 155, New York County, New York",803,349,570,347,570,347,570,347,0,11,0,11,0,11,0,11,0,11,0,11,0,11,233,100
1500000US360610155005,360610155005,"Block Group 5, Census Tract 155, New York County, New York",518,187,363,208,363,208,363,208,0,11,0,11,0,11,0,11,0,11,0,11,0,11,155,120
1500000US360610155006,360610155006,"Block Group 6, Census Tract 155, New York County, New York",4744,583,2626,572,2197,557,2197,557,0,11,46,75,46,75,0,11,383,271,346,241,37,57,2118,343
1500000US360610156011,360610156011,"Block Group 1, Census Tract 156.01, New York County, New York",962,254,398,223,283,174,283,174,0,11,86,142,86,142,0,11,29,48,29,48,0,11,564,200
1500000US360610156012,360610156012,"Block Group 2, Census Tract 156.01, New York County, New York",1201,364,608,341,419,368,419,368,0,11,0,11,0,11,0,11,189,191,175,179,14,19,593,217
1500000US360610156013,360610156013,"Block Group 3, Census Tract 156.01, New York County, New York",789,307,483,272,394,278,394,278,0,11,57,92,57,92,0,11,32,56,23,41,9,16,306,177
1500000US360610156014,360610156014,"Block Group 4, Census Tract 156.01, New York County, New York",2438,479,1189,418,922,361,922,361,0,11,67,82,67,82,0,11,200,271,95,116,105,158,1249,312
1500000US360610156021,360610156021,"Block Group 1, Census Tract 156.02, New York County, New York",2098,364,1505,402,762,356,731,339,31,46,71,111,71,111,0,11,672,285,658,284,14,22,593,165
1500000US360610157001,360610157001,"Block Group 1, Census Tract 157, New York County, New York",701,303,374,255,374,255,374,255,0,11,0,11,0,11,0,11,0,11,0,11,0,11,327,202
1500000US360610157002,360610157002,"Block Group 2, Census Tract 157, New York County, New York",1128,471,687,512,687,512,687,512,0,11,0,11,0,11,0,11,0,11,0,11,0,11,441,258
1500000US360610157003,360610157003,"Block Group 3, Census Tract 157, New York County, New York",1782,714,997,698,887,690,887,690,0,11,0,11,0,11,0,11,110,180,110,180,0,11,785,341
1500000US360610157004,360610157004,"Block Group 4, Census Tract 157, New York County, New York",1405,641,664,548,619,536,619,536,0,11,45,82,45,82,0,11,0,11,0,11,0,11,741,592
1500000US360610157005,360610157005,"Block Group 5, Census Tract 157, New York County, New York",1079,425,196,203,196,203,196,203,0,11,0,11,0,11,0,11,0,11,0,11,0,11,883,419
1500000US360610157006,360610157006,"Block Group 6, Census Tract 157, New York County, New York",690,269,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,690,269
1500000US360610157007,360610157007,"Block Group 7, Census Tract 157, New York County, New York",1505,561,1221,557,668,487,668,487,0,11,0,11,0,11,0,11,553,393,489,333,64,103,284,181
1500000US360610157008,360610157008,"Block Group 8, Census Tract 157, New York County, New York",1075,495,666,436,564,426,564,426,0,11,102,166,102,166,0,11,0,11,0,11,0,11,409,206
1500000US360610158011,360610158011,"Block Group 1, Census Tract 158.01, New York County, New York",2021,361,1399,377,1235,363,1235,363,0,11,83,132,83,132,0,11,81,96,81,96,0,11,622,239
1500000US360610158012,360610158012,"Block Group 2, Census Tract 158.01, New York County, New York",932,324,470,332,409,321,409,321,0,11,0,11,0,11,0,11,61,102,32,54,29,47,462,134
1500000US360610158013,360610158013,"Block Group 3, Census Tract 158.01, New York County, New York",1254,335,942,347,847,367,847,367,0,11,36,58,25,41,11,18,59,73,59,73,0,11,312,105
1500000US360610158014,360610158014,"Block Group 4, Census Tract 158.01, New York County, New York",1313,500,1008,528,684,460,684,460,0,11,0,11,0,11,0,11,324,256,304,243,20,32,305,121
1500000US360610158021,360610158021,"Block Group 1, Census Tract 158.02, New York County, New York",2612,344,1643,391,1318,384,1318,384,0,11,132,136,132,136,0,11,193,120,193,120,0,11,969,171
1500000US360610158022,360610158022,"Block Group 2, Census Tract 158.02, New York County, New York",1191,200,558,201,408,179,408,179,0,11,0,11,0,11,0,11,150,104,150,104,0,11,633,182
1500000US360610159000,360610159000,"Block Group 0, Census Tract 159, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610159001,360610159001,"Block Group 1, Census Tract 159, New York County, New York",2016,727,1220,708,1156,705,1156,705,0,11,0,11,0,11,0,11,64,107,64,107,0,11,796,289
1500000US360610159002,360610159002,"Block Group 2, Census Tract 159, New York County, New York",1357,484,805,409,722,390,722,390,0,11,0,11,0,11,0,11,83,133,83,133,0,11,552,323
1500000US360610159003,360610159003,"Block Group 3, Census Tract 159, New York County, New York",1134,358,414,321,231,180,231,180,0,11,0,11,0,11,0,11,183,301,183,301,0,11,720,313
1500000US360610159004,360610159004,"Block Group 4, Census Tract 159, New York County, New York",682,333,240,242,240,242,240,242,0,11,0,11,0,11,0,11,0,11,0,11,0,11,442,231
1500000US360610159005,360610159005,"Block Group 5, Census Tract 159, New York County, New York",1554,494,958,517,739,466,739,466,0,11,0,11,0,11,0,11,219,350,219,350,0,11,596,191
1500000US360610159006,360610159006,"Block Group 6, Census Tract 159, New York County, New York",987,351,483,315,397,284,397,284,0,11,86,140,86,140,0,11,0,11,0,11,0,11,504,230
1500000US360610159007,360610159007,"Block Group 7, Census Tract 159, New York County, New York",1375,522,629,476,629,476,629,476,0,11,0,11,0,11,0,11,0,11,0,11,0,11,746,263
1500000US360610160011,360610160011,"Block Group 1, Census Tract 160.01, New York County, New York",729,157,585,174,550,178,550,178,0,11,0,11,0,11,0,11,35,42,35,42,0,11,144,72
1500000US360610160012,360610160012,"Block Group 2, Census Tract 160.01, New York County, New York",1251,210,1044,207,870,209,829,192,41,37,0,11,0,11,0,11,174,102,174,102,0,11,207,71
1500000US360610160013,360610160013,"Block Group 3, Census Tract 160.01, New York County, New York",604,152,508,147,491,144,491,144,0,11,0,11,0,11,0,11,17,27,17,27,0,11,96,63
1500000US360610160014,360610160014,"Block Group 4, Census Tract 160.01, New York County, New York",1265,359,1139,371,1081,379,1081,379,0,11,41,46,33,37,8,13,17,27,17,27,0,11,126,73
1500000US360610160021,360610160021,"Block Group 1, Census Tract 160.02, New York County, New York",1822,241,1236,257,971,254,971,254,0,11,34,50,34,50,0,11,231,144,231,144,0,11,586,179
1500000US360610160022,360610160022,"Block Group 2, Census Tract 160.02, New York County, New York",1167,347,912,359,656,312,656,312,0,11,134,177,108,129,26,53,122,108,122,108,0,11,255,126
1500000US360610161001,360610161001,"Block Group 1, Census Tract 161, New York County, New York",1057,286,465,265,397,230,397,230,0,11,0,11,0,11,0,11,68,113,68,113,0,11,592,201
1500000US360610161002,360610161002,"Block Group 2, Census Tract 161, New York County, New York",814,267,475,258,475,258,475,258,0,11,0,11,0,11,0,11,0,11,0,11,0,11,339,140
1500000US360610161003,360610161003,"Block Group 3, Census Tract 161, New York County, New York",862,230,429,224,316,185,316,185,0,11,0,11,0,11,0,11,113,140,113,140,0,11,433,136
1500000US360610161004,360610161004,"Block Group 4, Census Tract 161, New York County, New York",1052,238,588,215,552,213,552,213,0,11,0,11,0,11,0,11,36,60,36,60,0,11,464,173
1500000US360610161005,360610161005,"Block Group 5, Census Tract 161, New York County, New York",1602,430,737,352,472,241,472,241,0,11,130,213,87,143,43,71,135,160,135,160,0,11,865,330
1500000US360610161006,360610161006,"Block Group 6, Census Tract 161, New York County, New York",802,220,432,206,404,206,404,206,0,11,0,11,0,11,0,11,28,44,28,44,0,11,370,130
1500000US360610162000,360610162000,"Block Group 0, Census Tract 162, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610162001,360610162001,"Block Group 1, Census Tract 162, New York County, New York",1604,402,1192,457,474,325,474,325,0,11,259,264,259,264,0,11,459,301,459,301,0,11,412,141
1500000US360610162002,360610162002,"Block Group 2, Census Tract 162, New York County, New York",1814,599,1335,630,460,357,460,357,0,11,0,11,0,11,0,11,875,534,831,518,44,71,479,153
1500000US360610162003,360610162003,"Block Group 3, Census Tract 162, New York County, New York",1514,544,1381,585,394,465,394,465,0,11,0,11,0,11,0,11,987,409,987,409,0,11,133,103
1500000US360610162004,360610162004,"Block Group 4, Census Tract 162, New York County, New York",2618,810,2167,834,597,399,597,399,0,11,110,133,110,133,0,11,1460,782,1460,782,0,11,451,142
1500000US360610162005,360610162005,"Block Group 5, Census Tract 162, New York County, New York",1618,369,1017,371,83,135,83,135,0,11,109,175,109,175,0,11,825,327,825,327,0,11,601,272
1500000US360610163000,360610163000,"Block Group 0, Census Tract 163, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610163001,360610163001,"Block Group 1, Census Tract 163, New York County, New York",1233,289,733,265,595,230,595,230,0,11,107,132,107,132,0,11,31,52,31,52,0,11,500,165
1500000US360610163002,360610163002,"Block Group 2, Census Tract 163, New York County, New York",1785,358,818,363,818,363,818,363,0,11,0,11,0,11,0,11,0,11,0,11,0,11,967,249
1500000US360610163003,360610163003,"Block Group 3, Census Tract 163, New York County, New York",532,209,254,204,206,188,206,188,0,11,0,11,0,11,0,11,48,78,48,78,0,11,278,114
1500000US360610163004,360610163004,"Block Group 4, Census Tract 163, New York County, New York",1786,649,1344,668,1040,637,1040,637,0,11,259,318,259,318,0,11,45,74,45,74,0,11,442,157
1500000US360610163005,360610163005,"Block Group 5, Census Tract 163, New York County, New York",1736,322,1006,353,772,308,772,308,0,11,151,199,151,199,0,11,83,95,83,95,0,11,730,219
1500000US360610164001,360610164001,"Block Group 1, Census Tract 164, New York County, New York",1690,595,1117,558,732,500,616,347,116,185,275,258,244,222,31,49,110,123,110,123,0,11,573,258
1500000US360610164002,360610164002,"Block Group 2, Census Tract 164, New York County, New York",2359,659,1423,486,329,253,329,253,0,11,136,135,136,135,0,11,958,417,901,382,57,70,936,438
1500000US360610164003,360610164003,"Block Group 3, Census Tract 164, New York County, New York",1432,607,1243,630,677,537,677,537,0,11,325,317,309,305,16,26,241,154,241,154,0,11,189,91
1500000US360610164004,360610164004,"Block Group 4, Census Tract 164, New York County, New York",1415,485,1284,496,281,297,281,297,0,11,94,155,94,155,0,11,909,478,909,478,0,11,131,79
1500000US360610165001,360610165001,"Block Group 1, Census Tract 165, New York County, New York",996,304,821,313,760,299,760,299,0,11,0,11,0,11,0,11,61,93,61,93,0,11,175,84
1500000US360610165002,360610165002,"Block Group 2, Census Tract 165, New York County, New York",1991,501,1631,541,1419,537,1419,537,0,11,0,11,0,11,0,11,212,169,152,117,60,61,360,139
1500000US360610165003,360610165003,"Block Group 3, Census Tract 165, New York County, New York",1483,348,1094,374,801,307,801,307,0,11,0,11,0,11,0,11,293,200,293,200,0,11,389,143
1500000US360610165004,360610165004,"Block Group 4, Census Tract 165, New York County, New York",937,309,562,281,497,289,459,254,38,60,0,11,0,11,0,11,65,111,65,111,0,11,375,198
1500000US360610165005,360610165005,"Block Group 5, Census Tract 165, New York County, New York",1348,372,603,271,59,69,59,69,0,11,273,232,227,201,46,46,271,255,271,255,0,11,745,294
1500000US360610166001,360610166001,"Block Group 1, Census Tract 166, New York County, New York",481,194,253,185,168,158,168,158,0,11,36,57,36,57,0,11,49,79,49,79,0,11,228,101
1500000US360610166002,360610166002,"Block Group 2, Census Tract 166, New York County, New York",1168,449,659,431,127,122,127,122,0,11,89,129,89,129,0,11,443,410,348,307,95,109,509,190
1500000US360610166003,360610166003,"Block Group 3, Census Tract 166, New York County, New York",1262,350,802,349,535,259,535,259,0,11,0,11,0,11,0,11,267,242,252,232,15,28,460,194
1500000US360610166004,360610166004,"Block Group 4, Census Tract 166, New York County, New York",1985,535,1528,543,1197,503,1197,503,0,11,149,238,149,238,0,11,182,176,182,176,0,11,457,151
1500000US360610166005,360610166005,"Block Group 5, Census Tract 166, New York County, New York",767,358,547,359,144,167,144,167,0,11,0,11,0,11,0,11,403,330,403,330,0,11,220,150
1500000US360610166006,360610166006,"Block Group 6, Census Tract 166, New York County, New York",1137,300,914,317,99,120,73,94,26,41,0,11,0,11,0,11,815,298,787,286,28,45,223,102
1500000US360610167000,360610167000,"Block Group 0, Census Tract 167, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610167001,360610167001,"Block Group 1, Census Tract 167, New York County, New York",913,264,611,264,562,281,562,281,0,11,0,11,0,11,0,11,49,75,49,75,0,11,302,96
1500000US360610167002,360610167002,"Block Group 2, Census Tract 167, New York County, New York",1480,270,1058,283,988,279,988,279,0,11,0,11,0,11,0,11,70,110,52,81,18,29,422,129
1500000US360610167003,360610167003,"Block Group 3, Census Tract 167, New York County, New York",1529,297,1155,317,1124,327,1105,324,19,29,0,11,0,11,0,11,31,47,31,47,0,11,374,157
1500000US360610167004,360610167004,"Block Group 4, Census Tract 167, New York County, New York",1504,393,836,376,737,376,737,376,0,11,18,27,18,27,0,11,81,88,81,88,0,11,668,186
1500000US360610167005,360610167005,"Block Group 5, Census Tract 167, New York County, New York",1042,263,625,277,507,254,507,254,0,11,75,88,75,88,0,11,43,68,43,68,0,11,417,150
1500000US360610168001,360610168001,"Block Group 1, Census Tract 168, New York County, New York",1511,374,1180,407,379,182,379,182,0,11,126,120,126,120,0,11,675,355,675,355,0,11,331,110
1500000US360610168002,360610168002,"Block Group 2, Census Tract 168, New York County, New York",1838,363,1475,379,306,173,306,173,0,11,91,107,91,107,0,11,1078,365,1049,361,29,30,363,100
1500000US360610168003,360610168003,"Block Group 3, Census Tract 168, New York County, New York",703,254,450,197,392,198,375,192,17,29,0,11,0,11,0,11,58,61,58,61,0,11,253,211
1500000US360610169001,360610169001,"Block Group 1, Census Tract 169, New York County, New York",973,493,585,504,500,493,500,493,0,11,0,11,0,11,0,11,85,132,85,132,0,11,388,154
1500000US360610169002,360610169002,"Block Group 2, Census Tract 169, New York County, New York",1031,543,636,567,578,558,578,558,0,11,0,11,0,11,0,11,58,93,58,93,0,11,395,183
1500000US360610169003,360610169003,"Block Group 3, Census Tract 169, New York County, New York",2451,724,1447,624,1303,668,1303,668,0,11,0,11,0,11,0,11,144,202,144,202,0,11,1004,450
1500000US360610169004,360610169004,"Block Group 4, Census Tract 169, New York County, New York",866,498,559,409,429,418,429,418,0,11,39,62,39,62,0,11,91,145,61,97,30,48,307,239
1500000US360610169005,360610169005,"Block Group 5, Census Tract 169, New York County, New York",1209,404,705,438,705,438,705,438,0,11,0,11,0,11,0,11,0,11,0,11,0,11,504,161
1500000US360610169006,360610169006,"Block Group 6, Census Tract 169, New York County, New York",1193,427,554,331,554,331,554,331,0,11,0,11,0,11,0,11,0,11,0,11,0,11,639,285
1500000US360610170001,360610170001,"Block Group 1, Census Tract 170, New York County, New York",2203,439,1980,448,926,346,926,346,0,11,155,180,155,180,0,11,899,399,882,398,17,27,223,122
1500000US360610170002,360610170002,"Block Group 2, Census Tract 170, New York County, New York",1335,455,948,473,486,325,486,325,0,11,61,98,61,98,0,11,401,361,401,361,0,11,387,183
1500000US360610170003,360610170003,"Block Group 3, Census Tract 170, New York County, New York",1159,399,659,383,105,103,105,103,0,11,253,324,194,233,59,96,301,207,301,207,0,11,500,218
1500000US360610170004,360610170004,"Block Group 4, Census Tract 170, New York County, New York",1907,484,1539,490,428,265,428,265,0,11,238,230,238,230,0,11,873,446,836,441,37,56,368,112
1500000US360610170005,360610170005,"Block Group 5, Census Tract 170, New York County, New York",929,358,537,354,94,118,94,118,0,11,286,267,268,254,18,30,157,205,128,167,29,39,392,178
1500000US360610171000,360610171000,"Block Group 0, Census Tract 171, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610171001,360610171001,"Block Group 1, Census Tract 171, New York County, New York",1665,509,689,384,689,384,608,358,81,59,0,11,0,11,0,11,0,11,0,11,0,11,976,365
1500000US360610171002,360610171002,"Block Group 2, Census Tract 171, New York County, New York",1598,465,879,463,565,411,565,411,0,11,0,11,0,11,0,11,314,225,269,181,45,76,719,263
1500000US360610171003,360610171003,"Block Group 3, Census Tract 171, New York County, New York",1713,533,1245,534,1148,536,1148,536,0,11,0,11,0,11,0,11,97,135,97,135,0,11,468,216
1500000US360610171004,360610171004,"Block Group 4, Census Tract 171, New York County, New York",806,267,367,266,367,266,367,266,0,11,0,11,0,11,0,11,0,11,0,11,0,11,439,177
1500000US360610171005,360610171005,"Block Group 5, Census Tract 171, New York County, New York",1640,564,1121,606,955,564,955,564,0,11,0,11,0,11,0,11,166,254,166,254,0,11,519,214
1500000US360610171006,360610171006,"Block Group 6, Census Tract 171, New York County, New York",1398,363,1047,364,836,414,836,414,0,11,211,267,211,267,0,11,0,11,0,11,0,11,351,192
1500000US360610172001,360610172001,"Block Group 1, Census Tract 172, New York County, New York",1169,356,776,356,480,272,420,212,60,93,0,11,0,11,0,11,296,259,237,198,59,72,393,146
1500000US360610172002,360610172002,"Block Group 2, Census Tract 172, New York County, New York",1425,495,1267,517,169,145,169,145,0,11,104,169,104,169,0,11,994,495,950,471,44,46,158,77
1500000US360610172003,360610172003,"Block Group 3, Census Tract 172, New York County, New York",834,337,701,347,266,337,266,337,0,11,0,11,0,11,0,11,435,301,415,289,20,34,133,106
1500000US360610172004,360610172004,"Block Group 4, Census Tract 172, New York County, New York",1175,515,737,513,509,490,509,490,0,11,187,153,187,153,0,11,41,58,41,58,0,11,438,187
1500000US360610172005,360610172005,"Block Group 5, Census Tract 172, New York County, New York",1035,430,951,425,622,394,622,394,0,11,250,279,250,279,0,11,79,89,79,89,0,11,84,108
1500000US360610173001,360610173001,"Block Group 1, Census Tract 173, New York County, New York",1296,460,1046,470,886,446,886,446,0,11,47,75,47,75,0,11,113,132,94,113,19,32,250,113
1500000US360610173002,360610173002,"Block Group 2, Census Tract 173, New York County, New York",1813,712,1324,695,1204,723,1204,723,0,11,0,11,0,11,0,11,120,205,71,120,49,85,489,344
1500000US360610173003,360610173003,"Block Group 3, Census Tract 173, New York County, New York",1249,427,572,324,430,227,430,227,0,11,142,231,142,231,0,11,0,11,0,11,0,11,677,320
1500000US360610173004,360610173004,"Block Group 4, Census Tract 173, New York County, New York",1005,517,643,524,266,297,266,297,0,11,57,122,57,122,0,11,320,373,320,373,0,11,362,116
1500000US360610173005,360610173005,"Block Group 5, Census Tract 173, New York County, New York",693,258,337,240,337,240,337,240,0,11,0,11,0,11,0,11,0,11,0,11,0,11,356,158
1500000US360610173006,360610173006,"Block Group 6, Census Tract 173, New York County, New York",1507,587,1293,591,1293,591,1293,591,0,11,0,11,0,11,0,11,0,11,0,11,0,11,214,166
1500000US360610173007,360610173007,"Block Group 7, Census Tract 173, New York County, New York",901,400,582,395,582,395,582,395,0,11,0,11,0,11,0,11,0,11,0,11,0,11,319,156
1500000US360610174011,360610174011,"Block Group 1, Census Tract 174.01, New York County, New York",1673,430,1280,496,633,405,633,405,0,11,218,273,218,273,0,11,429,291,429,291,0,11,393,148
1500000US360610174012,360610174012,"Block Group 2, Census Tract 174.01, New York County, New York",1194,409,990,414,132,154,132,154,0,11,84,138,64,105,20,33,774,385,774,385,0,11,204,78
1500000US360610174013,360610174013,"Block Group 3, Census Tract 174.01, New York County, New York",1135,270,521,238,385,219,385,219,0,11,31,51,31,51,0,11,105,99,105,99,0,11,614,199
1500000US360610174021,360610174021,"Block Group 1, Census Tract 174.02, New York County, New York",2309,229,1622,266,536,180,522,176,14,21,250,166,244,163,6,9,836,220,815,216,21,18,687,123
1500000US360610175000,360610175000,"Block Group 0, Census Tract 175, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610175001,360610175001,"Block Group 1, Census Tract 175, New York County, New York",1448,390,822,394,590,296,590,296,0,11,158,253,158,253,0,11,74,123,74,123,0,11,626,174
1500000US360610175002,360610175002,"Block Group 2, Census Tract 175, New York County, New York",776,353,532,328,532,328,532,328,0,11,0,11,0,11,0,11,0,11,0,11,0,11,244,166
1500000US360610175003,360610175003,"Block Group 3, Census Tract 175, New York County, New York",2217,582,1346,540,1346,540,1346,540,0,11,0,11,0,11,0,11,0,11,0,11,0,11,871,368
1500000US360610175004,360610175004,"Block Group 4, Census Tract 175, New York County, New York",1357,554,1104,572,1052,600,1052,600,0,11,52,87,52,87,0,11,0,11,0,11,0,11,253,153
1500000US360610175005,360610175005,"Block Group 5, Census Tract 175, New York County, New York",1264,545,943,526,894,530,894,530,0,11,0,11,0,11,0,11,49,79,49,79,0,11,321,184
1500000US360610175006,360610175006,"Block Group 6, Census Tract 175, New York County, New York",2180,745,1808,797,1120,503,1075,467,45,69,659,780,659,780,0,11,29,48,29,48,0,11,372,160
1500000US360610175007,360610175007,"Block Group 7, Census Tract 175, New York County, New York",1030,360,845,360,774,388,774,388,0,11,71,82,71,82,0,11,0,11,0,11,0,11,185,108
1500000US360610177001,360610177001,"Block Group 1, Census Tract 177, New York County, New York",584,183,297,205,196,166,196,166,0,11,52,105,52,105,0,11,49,79,49,79,0,11,287,131
1500000US360610177002,360610177002,"Block Group 2, Census Tract 177, New York County, New York",1579,679,963,710,523,294,523,294,0,11,0,11,0,11,0,11,440,647,440,647,0,11,616,252
1500000US360610177003,360610177003,"Block Group 3, Census Tract 177, New York County, New York",1252,475,720,422,549,423,549,423,0,11,0,11,0,11,0,11,171,203,149,180,22,36,532,246
