GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09
1500000US360610148011,360610148011,"Block Group 1, Census Tract 148.01, New York County, New York",628,82,311,72,252,63,59,39,10,17,49,38,317,76,251,75,66,49
1500000US360610148012,360610148012,"Block Group 2, Census Tract 148.01, New York County, New York",828,94,496,91,475,92,21,24,0,11,21,24,332,80,276,86,56,51
1500000US360610148021,360610148021,"Block Group 1, Census Tract 148.02, New York County, New York",885,158,271,94,238,92,33,36,0,11,33,36,614,160,452,159,162,82
1500000US360610148022,360610148022,"Block Group 2, Census Tract 148.02, New York County, New York",730,171,306,109,211,86,95,93,0,11,95,93,424,138,324,122,100,85
1500000US360610148023,360610148023,"Block Group 3, Census Tract 148.02, New York County, New York",646,141,344,133,253,103,91,77,0,11,91,77,302,104,236,89,66,61
1500000US360610148024,360610148024,"Block Group 4, Census Tract 148.02, New York County, New York",681,100,314,96,314,96,0,11,0,11,0,11,367,85,292,78,75,64
1500000US360610148025,360610148025,"Block Group 5, Census Tract 148.02, New York County, New York",337,110,229,82,198,83,31,39,0,11,31,39,108,79,108,79,0,11
1500000US360610149001,360610149001,"Block Group 1, Census Tract 149, New York County, New York",451,126,258,111,237,103,21,35,0,11,21,35,193,80,186,83,7,13
1500000US360610149002,360610149002,"Block Group 2, Census Tract 149, New York County, New York",649,135,309,120,271,117,38,31,0,11,38,31,340,127,289,124,51,39
1500000US360610149003,360610149003,"Block Group 3, Census Tract 149, New York County, New York",746,210,330,173,330,173,0,11,0,11,0,11,416,157,384,159,32,31
1500000US360610149004,360610149004,"Block Group 4, Census Tract 149, New York County, New York",480,133,112,80,112,80,0,11,0,11,0,11,368,120,336,116,32,37
1500000US360610149005,360610149005,"Block Group 5, Census Tract 149, New York County, New York",713,157,442,153,272,143,170,102,104,84,66,64,271,89,261,89,10,16
1500000US360610150011,360610150011,"Block Group 1, Census Tract 150.01, New York County, New York",428,89,217,72,202,68,15,19,6,13,9,14,211,73,195,73,16,20
1500000US360610150012,360610150012,"Block Group 2, Census Tract 150.01, New York County, New York",597,92,270,63,233,59,37,30,11,17,26,25,327,93,303,92,24,24
1500000US360610150021,360610150021,"Block Group 1, Census Tract 150.02, New York County, New York",871,138,559,156,517,153,42,49,15,23,27,44,312,104,312,104,0,11
1500000US360610150022,360610150022,"Block Group 2, Census Tract 150.02, New York County, New York",656,125,427,100,427,100,0,11,0,11,0,11,229,110,229,110,0,11
1500000US360610150023,360610150023,"Block Group 3, Census Tract 150.02, New York County, New York",428,106,250,83,217,80,33,27,0,11,33,27,178,84,178,84,0,11
1500000US360610150024,360610150024,"Block Group 4, Census Tract 150.02, New York County, New York",449,113,237,101,195,88,42,66,0,11,42,66,212,101,200,101,12,19
1500000US360610151000,360610151000,"Block Group 0, Census Tract 151, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610151001,360610151001,"Block Group 1, Census Tract 151, New York County, New York",505,183,177,127,0,11,177,127,19,32,158,125,328,165,276,154,52,49
1500000US360610151002,360610151002,"Block Group 2, Census Tract 151, New York County, New York",991,250,358,134,58,78,300,136,0,11,300,136,633,263,633,263,0,11
1500000US360610151003,360610151003,"Block Group 3, Census Tract 151, New York County, New York",223,121,81,85,28,38,53,89,53,89,0,11,142,108,142,108,0,11
1500000US360610151004,360610151004,"Block Group 4, Census Tract 151, New York County, New York",2445,388,819,283,716,271,103,90,43,52,60,72,1626,342,1378,331,248,173
1500000US360610152000,360610152000,"Block Group 0, Census Tract 152, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610152001,360610152001,"Block Group 1, Census Tract 152, New York County, New York",736,169,340,150,141,108,199,126,31,40,168,128,396,159,379,156,17,27
1500000US360610152002,360610152002,"Block Group 2, Census Tract 152, New York County, New York",703,155,257,114,165,85,92,80,16,27,76,75,446,147,446,147,0,11
1500000US360610152003,360610152003,"Block Group 3, Census Tract 152, New York County, New York",654,115,341,104,292,104,49,45,10,20,39,41,313,124,190,120,123,96
1500000US360610152004,360610152004,"Block Group 4, Census Tract 152, New York County, New York",479,120,213,85,173,78,40,44,16,25,24,38,266,109,170,99,96,58
1500000US360610152005,360610152005,"Block Group 5, Census Tract 152, New York County, New York",640,132,203,77,171,71,32,35,0,11,32,35,437,142,354,132,83,59
1500000US360610152006,360610152006,"Block Group 6, Census Tract 152, New York County, New York",512,87,262,76,232,71,30,34,0,11,30,34,250,95,250,95,0,11
1500000US360610153001,360610153001,"Block Group 1, Census Tract 153, New York County, New York",701,176,315,164,261,163,54,63,28,45,26,44,386,154,342,150,44,53
1500000US360610153002,360610153002,"Block Group 2, Census Tract 153, New York County, New York",908,189,232,116,200,103,32,53,0,11,32,53,676,186,637,183,39,45
1500000US360610153003,360610153003,"Block Group 3, Census Tract 153, New York County, New York",529,197,378,179,293,159,85,122,85,122,0,11,151,111,132,110,19,30
1500000US360610153004,360610153004,"Block Group 4, Census Tract 153, New York County, New York",789,205,192,132,192,132,0,11,0,11,0,11,597,178,489,153,108,90
1500000US360610153005,360610153005,"Block Group 5, Census Tract 153, New York County, New York",514,142,190,98,164,92,26,41,26,41,0,11,324,135,240,120,84,89
1500000US360610153006,360610153006,"Block Group 6, Census Tract 153, New York County, New York",631,187,298,157,298,157,0,11,0,11,0,11,333,135,222,122,111,96
1500000US360610153007,360610153007,"Block Group 7, Census Tract 153, New York County, New York",737,169,418,150,394,142,24,39,0,11,24,39,319,146,295,139,24,37
1500000US360610154001,360610154001,"Block Group 1, Census Tract 154, New York County, New York",2222,445,1260,383,952,387,308,260,58,92,250,242,962,350,809,347,153,161
1500000US360610154002,360610154002,"Block Group 2, Census Tract 154, New York County, New York",729,236,243,165,194,151,49,84,0,11,49,84,486,261,372,207,114,169
1500000US360610154003,360610154003,"Block Group 3, Census Tract 154, New York County, New York",916,327,372,249,372,249,0,11,0,11,0,11,544,267,270,209,274,153
1500000US360610154004,360610154004,"Block Group 4, Census Tract 154, New York County, New York",665,247,307,180,256,157,51,83,0,11,51,83,358,247,358,247,0,11
1500000US360610154005,360610154005,"Block Group 5, Census Tract 154, New York County, New York",732,275,238,271,38,62,200,261,0,11,200,261,494,245,393,226,101,99
1500000US360610154006,360610154006,"Block Group 6, Census Tract 154, New York County, New York",957,328,180,141,180,141,0,11,0,11,0,11,777,352,750,354,27,46
1500000US360610154007,360610154007,"Block Group 7, Census Tract 154, New York County, New York",575,259,182,149,105,109,77,129,0,11,77,129,393,295,393,295,0,11
1500000US360610154008,360610154008,"Block Group 8, Census Tract 154, New York County, New York",496,202,176,164,176,164,0,11,0,11,0,11,320,187,286,182,34,56
1500000US360610154009,360610154009,"Block Group 9, Census Tract 154, New York County, New York",684,255,372,137,264,129,108,97,0,11,108,97,312,245,312,245,0,11
1500000US360610155000,360610155000,"Block Group 0, Census Tract 155, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610155001,360610155001,"Block Group 1, Census Tract 155, New York County, New York",793,202,391,200,391,200,0,11,0,11,0,11,402,147,383,149,19,32
1500000US360610155002,360610155002,"Block Group 2, Census Tract 155, New York County, New York",616,196,407,202,273,132,134,158,0,11,134,158,209,127,109,92,100,100
1500000US360610155003,360610155003,"Block Group 3, Census Tract 155, New York County, New York",511,157,185,135,105,85,80,121,0,11,80,121,326,146,302,141,24,39
1500000US360610155004,360610155004,"Block Group 4, Census Tract 155, New York County, New York",487,166,254,146,254,146,0,11,0,11,0,11,233,100,233,100,0,11
1500000US360610155005,360610155005,"Block Group 5, Census Tract 155, New York County, New York",243,84,115,61,115,61,0,11,0,11,0,11,128,93,100,80,28,41
1500000US360610155006,360610155006,"Block Group 6, Census Tract 155, New York County, New York",2807,271,955,205,793,188,162,107,23,39,139,98,1852,279,1598,278,254,126
1500000US360610156011,360610156011,"Block Group 1, Census Tract 156.01, New York County, New York",619,140,173,94,133,83,40,50,28,47,12,20,446,144,356,133,90,68
1500000US360610156012,360610156012,"Block Group 2, Census Tract 156.01, New York County, New York",592,118,181,90,111,69,70,72,0,11,70,72,411,116,298,94,113,75
1500000US360610156013,360610156013,"Block Group 3, Census Tract 156.01, New York County, New York",326,107,173,84,134,83,39,47,29,47,10,17,153,81,59,60,94,66
1500000US360610156014,360610156014,"Block Group 4, Census Tract 156.01, New York County, New York",1202,183,449,141,375,140,74,69,25,30,49,61,753,153,495,128,258,106
1500000US360610156021,360610156021,"Block Group 1, Census Tract 156.02, New York County, New York",950,109,461,106,231,92,230,88,22,36,208,87,489,124,439,121,50,32
1500000US360610157001,360610157001,"Block Group 1, Census Tract 157, New York County, New York",449,203,122,74,122,74,0,11,0,11,0,11,327,202,327,202,0,11
1500000US360610157002,360610157002,"Block Group 2, Census Tract 157, New York County, New York",667,222,280,201,280,201,0,11,0,11,0,11,387,213,334,194,53,83
1500000US360610157003,360610157003,"Block Group 3, Census Tract 157, New York County, New York",973,311,326,209,286,203,40,67,0,11,40,67,647,288,508,287,139,129
1500000US360610157004,360610157004,"Block Group 4, Census Tract 157, New York County, New York",588,258,209,168,191,162,18,33,18,33,0,11,379,264,126,119,253,238
1500000US360610157005,360610157005,"Block Group 5, Census Tract 157, New York County, New York",868,280,99,103,99,103,0,11,0,11,0,11,769,294,647,252,122,189
1500000US360610157006,360610157006,"Block Group 6, Census Tract 157, New York County, New York",584,257,0,11,0,11,0,11,0,11,0,11,584,257,515,283,69,80
1500000US360610157007,360610157007,"Block Group 7, Census Tract 157, New York County, New York",801,279,517,240,280,213,237,168,0,11,237,168,284,181,284,181,0,11
1500000US360610157008,360610157008,"Block Group 8, Census Tract 157, New York County, New York",555,216,196,126,156,118,40,66,40,66,0,11,359,176,331,175,28,47
1500000US360610158011,360610158011,"Block Group 1, Census Tract 158.01, New York County, New York",1030,146,552,150,485,141,67,69,36,57,31,39,478,140,357,112,121,100
1500000US360610158012,360610158012,"Block Group 2, Census Tract 158.01, New York County, New York",472,110,128,69,111,63,17,28,0,11,17,28,344,114,279,115,65,39
1500000US360610158013,360610158013,"Block Group 3, Census Tract 158.01, New York County, New York",602,120,290,91,257,96,33,33,11,18,22,28,312,105,312,105,0,11
1500000US360610158014,360610158014,"Block Group 4, Census Tract 158.01, New York County, New York",566,131,261,111,169,91,92,69,0,11,92,69,305,121,305,121,0,11
1500000US360610158021,360610158021,"Block Group 1, Census Tract 158.02, New York County, New York",1316,112,613,128,465,119,148,80,57,58,91,59,703,115,507,105,196,67
1500000US360610158022,360610158022,"Block Group 2, Census Tract 158.02, New York County, New York",653,100,203,72,156,65,47,34,0,11,47,34,450,112,329,111,121,72
1500000US360610159000,360610159000,"Block Group 0, Census Tract 159, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610159001,360610159001,"Block Group 1, Census Tract 159, New York County, New York",993,222,379,188,355,185,24,41,0,11,24,41,614,173,431,141,183,148
1500000US360610159002,360610159002,"Block Group 2, Census Tract 159, New York County, New York",746,226,304,140,274,133,30,48,0,11,30,48,442,220,331,181,111,142
1500000US360610159003,360610159003,"Block Group 3, Census Tract 159, New York County, New York",779,237,192,142,115,90,77,127,0,11,77,127,587,245,470,234,117,121
1500000US360610159004,360610159004,"Block Group 4, Census Tract 159, New York County, New York",445,188,92,88,92,88,0,11,0,11,0,11,353,167,279,200,74,123
1500000US360610159005,360610159005,"Block Group 5, Census Tract 159, New York County, New York",846,230,377,217,284,183,93,148,0,11,93,148,469,140,356,132,113,70
1500000US360610159006,360610159006,"Block Group 6, Census Tract 159, New York County, New York",567,193,218,145,188,137,30,50,30,50,0,11,349,156,246,150,103,83
1500000US360610159007,360610159007,"Block Group 7, Census Tract 159, New York County, New York",933,283,217,146,217,146,0,11,0,11,0,11,716,256,688,258,28,45
1500000US360610160011,360610160011,"Block Group 1, Census Tract 160.01, New York County, New York",304,56,184,49,169,49,15,17,0,11,15,17,120,59,101,57,19,21
1500000US360610160012,360610160012,"Block Group 2, Census Tract 160.01, New York County, New York",594,94,396,75,326,73,70,42,0,11,70,42,198,69,189,69,9,14
1500000US360610160013,360610160013,"Block Group 3, Census Tract 160.01, New York County, New York",297,82,201,57,192,55,9,14,0,11,9,14,96,63,96,63,0,11
1500000US360610160014,360610160014,"Block Group 4, Census Tract 160.01, New York County, New York",467,91,361,100,335,102,26,24,17,19,9,14,106,56,94,52,12,19
1500000US360610160021,360610160021,"Block Group 1, Census Tract 160.02, New York County, New York",792,86,433,86,337,85,96,56,12,18,84,53,359,74,249,71,110,49
1500000US360610160022,360610160022,"Block Group 2, Census Tract 160.02, New York County, New York",410,78,249,79,194,71,55,40,19,25,36,31,161,62,101,43,60,43
1500000US360610161001,360610161001,"Block Group 1, Census Tract 161, New York County, New York",625,121,138,80,110,59,28,46,0,11,28,46,487,127,384,103,103,94
1500000US360610161002,360610161002,"Block Group 2, Census Tract 161, New York County, New York",495,123,205,97,205,97,0,11,0,11,0,11,290,112,244,102,46,46
1500000US360610161003,360610161003,"Block Group 3, Census Tract 161, New York County, New York",551,118,168,79,122,63,46,54,0,11,46,54,383,114,341,113,42,46
1500000US360610161004,360610161004,"Block Group 4, Census Tract 161, New York County, New York",558,137,217,88,202,87,15,25,0,11,15,25,341,122,234,108,107,66
1500000US360610161005,360610161005,"Block Group 5, Census Tract 161, New York County, New York",903,205,275,129,181,90,94,92,45,74,49,58,628,205,519,202,109,85
1500000US360610161006,360610161006,"Block Group 6, Census Tract 161, New York County, New York",478,109,167,76,153,75,14,22,0,11,14,22,311,103,247,95,64,53
1500000US360610162000,360610162000,"Block Group 0, Census Tract 162, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610162001,360610162001,"Block Group 1, Census Tract 162, New York County, New York",830,146,437,164,164,87,273,148,110,110,163,113,393,132,379,129,14,23
1500000US360610162002,360610162002,"Block Group 2, Census Tract 162, New York County, New York",847,188,409,180,148,104,261,153,0,11,261,153,438,131,413,126,25,29
1500000US360610162003,360610162003,"Block Group 3, Census Tract 162, New York County, New York",454,117,321,118,69,66,252,103,0,11,252,103,133,103,133,103,0,11
1500000US360610162004,360610162004,"Block Group 4, Census Tract 162, New York County, New York",1074,202,623,207,223,137,400,184,25,32,375,181,451,142,451,142,0,11
1500000US360610162005,360610162005,"Block Group 5, Census Tract 162, New York County, New York",685,165,262,102,27,45,235,95,38,61,197,78,423,171,364,161,59,53
1500000US360610163000,360610163000,"Block Group 0, Census Tract 163, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610163001,360610163001,"Block Group 1, Census Tract 163, New York County, New York",678,123,280,104,216,84,64,67,52,65,12,20,398,103,324,95,74,72
1500000US360610163002,360610163002,"Block Group 2, Census Tract 163, New York County, New York",1190,208,331,144,331,144,0,11,0,11,0,11,859,212,783,215,76,62
1500000US360610163003,360610163003,"Block Group 3, Census Tract 163, New York County, New York",273,92,83,62,69,58,14,22,0,11,14,22,190,77,125,76,65,43
1500000US360610163004,360610163004,"Block Group 4, Census Tract 163, New York County, New York",705,142,360,136,281,125,79,80,64,74,15,26,345,121,267,115,78,54
1500000US360610163005,360610163005,"Block Group 5, Census Tract 163, New York County, New York",980,158,353,124,251,98,102,89,62,78,40,46,627,179,531,166,96,76
1500000US360610164001,360610164001,"Block Group 1, Census Tract 164, New York County, New York",607,134,315,106,204,89,111,71,77,71,34,35,292,112,167,92,125,76
1500000US360610164002,360610164002,"Block Group 2, Census Tract 164, New York County, New York",956,174,424,144,106,80,318,121,45,44,273,131,532,154,398,145,134,78
1500000US360610164003,360610164003,"Block Group 3, Census Tract 164, New York County, New York",545,156,369,164,167,109,202,125,116,119,86,51,176,84,165,82,11,18
1500000US360610164004,360610164004,"Block Group 4, Census Tract 164, New York County, New York",494,135,363,129,84,80,279,118,23,38,256,120,131,79,131,79,0,11
1500000US360610165001,360610165001,"Block Group 1, Census Tract 165, New York County, New York",531,139,370,140,346,134,24,37,0,11,24,37,161,76,151,74,10,15
1500000US360610165002,360610165002,"Block Group 2, Census Tract 165, New York County, New York",766,131,463,138,407,137,56,47,0,11,56,47,303,110,246,100,57,51
1500000US360610165003,360610165003,"Block Group 3, Census Tract 165, New York County, New York",735,138,401,131,277,95,124,89,0,11,124,89,334,113,280,103,54,53
1500000US360610165004,360610165004,"Block Group 4, Census Tract 165, New York County, New York",467,118,197,94,174,92,23,38,0,11,23,38,270,98,217,83,53,64
1500000US360610165005,360610165005,"Block Group 5, Census Tract 165, New York County, New York",799,196,184,88,30,35,154,82,66,55,88,82,615,189,524,166,91,98
1500000US360610166001,360610166001,"Block Group 1, Census Tract 166, New York County, New York",293,99,88,58,53,44,35,41,14,22,21,34,205,99,190,106,15,25
1500000US360610166002,360610166002,"Block Group 2, Census Tract 166, New York County, New York",536,136,215,118,64,61,151,101,35,51,116,94,321,107,228,100,93,57
1500000US360610166003,360610166003,"Block Group 3, Census Tract 166, New York County, New York",494,118,251,104,169,80,82,71,0,11,82,71,243,89,140,73,103,64
1500000US360610166004,360610166004,"Block Group 4, Census Tract 166, New York County, New York",702,133,400,130,302,115,98,85,39,62,59,59,302,99,222,96,80,48
1500000US360610166005,360610166005,"Block Group 5, Census Tract 166, New York County, New York",278,84,153,76,48,49,105,65,0,11,105,65,125,74,106,71,19,22
1500000US360610166006,360610166006,"Block Group 6, Census Tract 166, New York County, New York",551,126,339,122,26,32,313,119,0,11,313,119,212,97,202,95,10,18
1500000US360610167000,360610167000,"Block Group 0, Census Tract 167, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610167001,360610167001,"Block Group 1, Census Tract 167, New York County, New York",496,105,210,78,191,82,19,29,0,11,19,29,286,92,271,93,15,23
1500000US360610167002,360610167002,"Block Group 2, Census Tract 167, New York County, New York",789,134,380,99,362,101,18,29,0,11,18,29,409,124,396,123,13,19
1500000US360610167003,360610167003,"Block Group 3, Census Tract 167, New York County, New York",688,129,403,105,387,108,16,25,0,11,16,25,285,124,213,114,72,48
1500000US360610167004,360610167004,"Block Group 4, Census Tract 167, New York County, New York",740,127,283,104,239,105,44,40,8,13,36,38,457,107,349,109,108,52
1500000US360610167005,360610167005,"Block Group 5, Census Tract 167, New York County, New York",493,83,211,77,167,66,44,37,30,34,14,22,282,82,213,82,69,50
1500000US360610168001,360610168001,"Block Group 1, Census Tract 168, New York County, New York",695,123,364,114,129,56,235,101,41,40,194,95,331,110,331,110,0,11
1500000US360610168002,360610168002,"Block Group 2, Census Tract 168, New York County, New York",765,117,402,90,117,65,285,86,36,41,249,76,363,100,363,100,0,11
1500000US360610168003,360610168003,"Block Group 3, Census Tract 168, New York County, New York",226,68,128,47,99,40,29,29,0,11,29,29,98,63,44,35,54,53
1500000US360610169001,360610169001,"Block Group 1, Census Tract 169, New York County, New York",530,169,198,149,165,144,33,50,0,11,33,50,332,126,279,117,53,53
1500000US360610169002,360610169002,"Block Group 2, Census Tract 169, New York County, New York",542,181,193,140,168,133,25,41,0,11,25,41,349,173,307,182,42,56
1500000US360610169003,360610169003,"Block Group 3, Census Tract 169, New York County, New York",1088,256,475,177,415,177,60,80,0,11,60,80,613,197,232,98,381,228
1500000US360610169004,360610169004,"Block Group 4, Census Tract 169, New York County, New York",501,253,255,180,214,185,41,46,18,29,23,36,246,165,222,153,24,50
1500000US360610169005,360610169005,"Block Group 5, Census Tract 169, New York County, New York",707,176,268,153,268,153,0,11,0,11,0,11,439,154,385,169,54,53
1500000US360610169006,360610169006,"Block Group 6, Census Tract 169, New York County, New York",677,195,188,117,188,117,0,11,0,11,0,11,489,172,356,143,133,135
1500000US360610170001,360610170001,"Block Group 1, Census Tract 170, New York County, New York",831,139,648,137,319,104,329,129,55,64,274,125,183,85,162,79,21,33
1500000US360610170002,360610170002,"Block Group 2, Census Tract 170, New York County, New York",587,134,275,135,140,94,135,104,21,34,114,99,312,118,289,118,23,37
1500000US360610170003,360610170003,"Block Group 3, Census Tract 170, New York County, New York",620,153,217,116,42,41,175,111,69,81,106,75,403,145,358,136,45,51
1500000US360610170004,360610170004,"Block Group 4, Census Tract 170, New York County, New York",821,166,471,138,147,82,324,133,70,66,254,125,350,112,339,116,11,17
1500000US360610170005,360610170005,"Block Group 5, Census Tract 170, New York County, New York",404,117,135,87,32,38,103,82,72,69,31,40,269,113,167,96,102,75
1500000US360610171000,360610171000,"Block Group 0, Census Tract 171, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610171001,360610171001,"Block Group 1, Census Tract 171, New York County, New York",802,184,141,90,141,90,0,11,0,11,0,11,661,176,513,158,148,99
1500000US360610171002,360610171002,"Block Group 2, Census Tract 171, New York County, New York",974,229,328,167,236,157,92,62,0,11,92,62,646,227,573,214,73,78
1500000US360610171003,360610171003,"Block Group 3, Census Tract 171, New York County, New York",666,160,361,147,316,143,45,63,0,11,45,63,305,116,193,103,112,84
1500000US360610171004,360610171004,"Block Group 4, Census Tract 171, New York County, New York",524,137,159,113,159,113,0,11,0,11,0,11,365,133,304,132,61,71
1500000US360610171005,360610171005,"Block Group 5, Census Tract 171, New York County, New York",857,220,383,195,318,172,65,100,0,11,65,100,474,187,447,183,27,44
1500000US360610171006,360610171006,"Block Group 6, Census Tract 171, New York County, New York",698,176,419,136,332,141,87,109,87,109,0,11,279,160,241,157,38,42
1500000US360610172001,360610172001,"Block Group 1, Census Tract 172, New York County, New York",601,156,254,113,178,92,76,69,0,11,76,69,347,133,306,128,41,34
1500000US360610172002,360610172002,"Block Group 2, Census Tract 172, New York County, New York",511,123,353,130,46,36,307,128,40,64,267,126,158,77,158,77,0,11
1500000US360610172003,360610172003,"Block Group 3, Census Tract 172, New York County, New York",281,94,174,79,61,63,113,77,0,11,113,77,107,84,87,79,20,32
1500000US360610172004,360610172004,"Block Group 4, Census Tract 172, New York County, New York",496,130,187,106,97,82,90,67,77,64,13,20,309,110,241,98,68,60
1500000US360610172005,360610172005,"Block Group 5, Census Tract 172, New York County, New York",262,116,210,102,140,97,70,56,45,49,25,27,52,58,18,21,34,55
1500000US360610173001,360610173001,"Block Group 1, Census Tract 173, New York County, New York",596,148,368,140,312,132,56,46,18,28,38,43,228,100,206,98,22,37
1500000US360610173002,360610173002,"Block Group 2, Census Tract 173, New York County, New York",579,195,327,153,295,161,32,54,0,11,32,54,252,155,208,154,44,49
1500000US360610173003,360610173003,"Block Group 3, Census Tract 173, New York County, New York",804,208,260,142,206,111,54,89,54,89,0,11,544,188,453,157,91,113
1500000US360610173004,360610173004,"Block Group 4, Census Tract 173, New York County, New York",567,185,205,165,66,68,139,148,23,49,116,139,362,116,362,116,0,11
1500000US360610173005,360610173005,"Block Group 5, Census Tract 173, New York County, New York",480,159,124,87,124,87,0,11,0,11,0,11,356,158,356,158,0,11
1500000US360610173006,360610173006,"Block Group 6, Census Tract 173, New York County, New York",656,200,442,169,442,169,0,11,0,11,0,11,214,166,214,166,0,11
1500000US360610173007,360610173007,"Block Group 7, Census Tract 173, New York County, New York",513,197,194,133,194,133,0,11,0,11,0,11,319,156,319,156,0,11
1500000US360610174011,360610174011,"Block Group 1, Census Tract 174.01, New York County, New York",716,127,323,131,152,100,171,105,69,85,102,71,393,148,393,148,0,11
1500000US360610174012,360610174012,"Block Group 2, Census Tract 174.01, New York County, New York",511,133,307,125,58,61,249,111,14,22,235,113,204,78,204,78,0,11
1500000US360610174013,360610174013,"Block Group 3, Census Tract 174.01, New York County, New York",702,153,181,78,129,70,52,43,16,26,36,33,521,150,465,140,56,48
1500000US360610174021,360610174021,"Block Group 1, Census Tract 174.02, New York County, New York",887,36,442,54,141,42,301,54,74,43,227,51,445,55,356,53,89,37
1500000US360610175000,360610175000,"Block Group 0, Census Tract 175, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610175001,360610175001,"Block Group 1, Census Tract 175, New York County, New York",894,192,333,174,209,96,124,153,85,136,39,65,561,146,493,144,68,64
1500000US360610175002,360610175002,"Block Group 2, Census Tract 175, New York County, New York",453,193,209,116,209,116,0,11,0,11,0,11,244,166,244,166,0,11
1500000US360610175003,360610175003,"Block Group 3, Census Tract 175, New York County, New York",1142,254,471,174,471,174,0,11,0,11,0,11,671,250,508,235,163,168
1500000US360610175004,360610175004,"Block Group 4, Census Tract 175, New York County, New York",536,164,321,156,298,167,23,38,23,38,0,11,215,115,188,105,27,45
1500000US360610175005,360610175005,"Block Group 5, Census Tract 175, New York County, New York",522,169,278,139,253,140,25,40,0,11,25,40,244,112,181,91,63,74
1500000US360610175006,360610175006,"Block Group 6, Census Tract 175, New York County, New York",779,143,424,140,294,114,130,139,114,135,16,26,355,150,338,146,17,31
1500000US360610175007,360610175007,"Block Group 7, Census Tract 175, New York County, New York",445,121,303,111,269,120,34,39,34,39,0,11,142,88,114,88,28,32
1500000US360610177001,360610177001,"Block Group 1, Census Tract 177, New York County, New York",405,112,137,95,99,86,38,53,20,42,18,28,268,121,250,118,18,30
1500000US360610177002,360610177002,"Block Group 2, Census Tract 177, New York County, New York",879,233,296,179,195,95,101,151,0,11,101,151,583,238,557,235,26,42
1500000US360610177003,360610177003,"Block Group 3, Census Tract 177, New York County, New York",526,158,212,115,157,117,55,66,0,11,55,66,314,121,217,123,97,70
1500000US360610177004,360610177004,"Block Group 4, Census Tract 177, New York County, New York",749,237,539,245,88,93,451,241,112,151,339,197,210,93,210,93,0,11
1500000US360610177005,360610177005,"Block Group 5, Census Tract 177, New York County, New York",487,121,298,117,187,99,111,109,64,79,47,70,189,87,161,86,28,45
1500000US360610177006,360610177006,"Block Group 6, Census Tract 177, New York County, New York",488,165,139,132,139,132,0,11,0,11,0,11,349,183,349,183,0,11
1500000US360610177007,360610177007,"Block Group 7, Census Tract 177, New York County, New York",554,110,270,110,203,98,67,64,14,25,53,65,284,119,265,123,19,30
1500000US360610177008,360610177008,"Block Group 8, Census Tract 177, New York County, New York",752,165,421,171,317,139,104,121,0,11,104,121,331,140,300,130,31,53
1500000US360610178000,360610178000,"Block Group 0, Census Tract 178, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610178001,360610178001,"Block Group 1, Census Tract 178, New York County, New York",529,122,156,67,25,22,131,68,14,24,117,64,373,118,266,101,107,73
1500000US360610178002,360610178002,"Block Group 2, Census Tract 178, New York County, New York",653,123,372,92,170,94,202,81,0,11,202,81,281,93,230,89,51,36
1500000US360610178003,360610178003,"Block Group 3, Census Tract 178, New York County, New York",445,104,213,95,82,63,131,73,27,42,104,56,232,87,181,81,51,48
1500000US360610179000,360610179000,"Block Group 0, Census Tract 179, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610179001,360610179001,"Block Group 1, Census Tract 179, New York County, New York",684,187,242,130,178,107,64,72,0,11,64,72,442,171,442,171,0,11
1500000US360610179002,360610179002,"Block Group 2, Census Tract 179, New York County, New York",539,188,69,78,69,78,0,11,0,11,0,11,470,180,405,175,65,70
1500000US360610179003,360610179003,"Block Group 3, Census Tract 179, New York County, New York",655,181,162,123,162,123,0,11,0,11,0,11,493,208,436,206,57,58
1500000US360610179004,360610179004,"Block Group 4, Census Tract 179, New York County, New York",926,225,363,169,294,144,69,103,0,11,69,103,563,200,421,181,142,129
1500000US360610179005,360610179005,"Block Group 5, Census Tract 179, New York County, New York",365,148,227,104,160,108,67,53,0,11,67,53,138,127,84,118,54,43
